name,link,upvotes,downvotes,year,order,total_votes,vote_diff,vote_diff_normalized,ratio,updated_order,inverse_order,bayes
LolitaLand Lolita Lempicka (female) ~ 2018,https://www.fragrantica.com/perfume/Lolita-Lempicka/LolitaLand-51385.html,40,47,2018,122,87,-7,0.09433962264150944,0.45977011494252873,122.0,424.0,0.4375
Olympéa Intense Paco Rabanne (female) ~ 2016,https://www.fragrantica.com/perfume/Paco-Rabanne/Olympea-Intense-42890.html,42,51,2016,123,93,-9,0.0889487870619946,0.45161290322580644,123.0,423.0,0.4322033898305085
Dolce Vita Dior (female) ~ 1994,https://www.fragrantica.com/perfume/Dior/Dolce-Vita-222.html,29,25,1994,124,54,4,0.12398921832884097,0.5370370370370371,124.0,422.0,0.4810126582278481
Dior Homme Intense 2011 Dior (male) ~ 2011,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2011-13016.html,25,17,2011,125,42,8,0.13477088948787064,0.5952380952380952,125.0,421.0,0.5074626865671642
Lavandes Trianon Lancôme (unisex) ~ 2016,https://www.fragrantica.com/perfume/Lancome/Lavandes-Trianon-39738.html,29,27,2016,126,56,2,0.11859838274932614,0.5178571428571429,126.0,420.0,0.4691358024691358
Vanillary Lush (unisex) ~ 2009,https://www.fragrantica.com/perfume/Lush/Vanillary-8130.html,29,28,2009,127,57,1,0.11590296495956874,0.5087719298245614,127.0,419.0,0.4634146341463415
Moustache Eau de Parfum Rochas (male) ~ 2018,https://www.fragrantica.com/perfume/Rochas/Moustache-Eau-de-Parfum-52350.html,21,12,2018,128,33,9,0.13746630727762804,0.6363636363636364,128.0,418.0,0.5172413793103449
Red Tobacco Mancera (unisex) ~ 2017,https://www.fragrantica.com/perfume/Mancera/Red-Tobacco-46663.html,45,61,2017,129,106,-16,0.07008086253369272,0.42452830188679247,129.0,417.0,0.4122137404580153
Aoud Vanille Mancera (unisex) ~ 2015,https://www.fragrantica.com/perfume/Mancera/Aoud-Vanille-32907.html,25,21,2015,130,46,4,0.12398921832884097,0.5434782608695652,130.0,416.0,0.4788732394366197
Chocolate Greedy Montale (unisex) ~ 2007,https://www.fragrantica.com/perfume/Montale/Chocolate-Greedy-2186.html,41,54,2007,131,95,-13,0.07816711590296496,0.43157894736842106,131.0,415.0,0.4166666666666667
Side Effect Initio Parfums Prives (unisex) ~ 2016,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Side-Effect-42260.html,26,24,2016,132,50,2,0.11859838274932614,0.52,132.0,414.0,0.4666666666666667
Meharées L'Erbolario (male),https://www.fragrantica.com/perfume/L-Erbolario/Meharees-4462.html,25,22,0,133,47,3,0.12129380053908356,0.5319148936170213,133.0,413.0,0.4722222222222222
Vanilla Bourbon Mix:Bar (unisex) ~ 2021,https://www.fragrantica.com/perfume/Mix-Bar/Vanilla-Bourbon-66235.html,29,31,2021,134,60,-2,0.1078167115902965,0.48333333333333334,134.0,412.0,0.4470588235294118
Obsession for Men Calvin Klein (male) ~ 1986,https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-for-Men-249.html,31,36,1986,135,67,-5,0.09973045822102426,0.4626865671641791,135.0,411.0,0.43478260869565216
Opium Pour Homme Yves Saint Laurent (male) ~ 1995,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Opium-Pour-Homme-562.html,23,20,1995,136,43,3,0.12129380053908356,0.5348837209302325,136.0,410.0,0.47058823529411764
Mon Guerlain Florale Guerlain (female) ~ 2018,https://www.fragrantica.com/perfume/Guerlain/Mon-Guerlain-Florale-48099.html,45,65,2018,137,110,-20,0.05929919137466307,0.4090909090909091,137.0,409.0,0.4
Sublime Vanille Creed (unisex) ~ 2009,https://www.fragrantica.com/perfume/Creed/Sublime-Vanille-7024.html,23,21,2009,138,44,2,0.11859838274932614,0.5227272727272727,138.0,408.0,0.463768115942029
Acqua di Parma Blu Mediterraneo - Mandorlo di Sicilia Acqua di Parma (unisex) ~ 1999,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Mandorlo-di-Sicilia-1688.html,22,19,1999,139,41,3,0.12129380053908356,0.5365853658536586,139.0,407.0,0.4696969696969697
Vanitas Profumum Roma (female) ~ 2008,https://www.fragrantica.com/perfume/Profumum-Roma/Vanitas-11220.html,26,30,2008,140,56,-4,0.10242587601078168,0.4642857142857143,140.0,406.0,0.43209876543209874
Midnight Shimmer Michael Kors (female) ~ 2016,https://www.fragrantica.com/perfume/Michael-Kors/Midnight-Shimmer-38989.html,21,20,2016,141,41,1,0.11590296495956874,0.5121951219512195,141.0,405.0,0.45454545454545453
Noir Exquis L'Artisan Parfumeur (unisex) ~ 2015,https://www.fragrantica.com/perfume/L-Artisan-Parfumeur/Noir-Exquis-31862.html,19,16,2015,142,35,3,0.12129380053908356,0.5428571428571428,142.0,404.0,0.4666666666666667
Divine Vanille Essential Parfums (unisex) ~ 2019,https://www.fragrantica.com/perfume/Essential-Parfums/Divine-Vanille-57088.html,22,23,2019,143,45,-1,0.1105121293800539,0.4888888888888889,143.0,403.0,0.44285714285714284
Bouquet Ideale Xerjoff (female) ~ 2010,https://www.fragrantica.com/perfume/Xerjoff/Bouquet-Ideale-11800.html,19,17,2010,144,36,2,0.11859838274932614,0.5277777777777778,144.0,402.0,0.45901639344262296
Vaniglia Mazzolari (unisex) ~ 2014,https://www.fragrantica.com/perfume/Mazzolari/Vaniglia-26262.html,17,13,2014,145,30,4,0.12398921832884097,0.5666666666666667,145.0,401.0,0.4727272727272727
Arabians Tonka Montale (unisex) ~ 2019,https://www.fragrantica.com/perfume/Montale/Arabians-Tonka-57384.html,19,17,2019,146,36,2,0.11859838274932614,0.5277777777777778,146.0,400.0,0.45901639344262296
Iris Ganache Guerlain (female) ~ 2007,https://www.fragrantica.com/perfume/Guerlain/Iris-Ganache-3810.html,20,21,2007,147,41,-1,0.1105121293800539,0.4878048780487805,147.0,399.0,0.4393939393939394
Gloria Cacharel (female) ~ 2002,https://www.fragrantica.com/perfume/Cacharel/Gloria-246.html,19,19,2002,148,38,0,0.11320754716981132,0.5,148.0,398.0,0.4444444444444444
Sweet Vanilla Montale (unisex) ~ 2015,https://www.fragrantica.com/perfume/Montale/Sweet-Vanilla-39411.html,20,21,2015,149,41,-1,0.1105121293800539,0.4878048780487805,149.0,397.0,0.4393939393939394
Joop! Homme Joop! (male) ~ 1989,https://www.fragrantica.com/perfume/Joop/Joop-Homme-1251.html,36,54,1989,150,90,-18,0.0646900269541779,0.4,150.0,396.0,0.391304347826087
Uomo Salvatore Ferragamo Salvatore Ferragamo (male) ~ 2016,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Uomo-Salvatore-Ferragamo-39466.html,25,32,2016,151,57,-7,0.09433962264150944,0.43859649122807015,151.0,395.0,0.4146341463414634
L'Interdit Eau de Parfum Intense Givenchy (female) ~ 2020,https://www.fragrantica.com/perfume/Givenchy/L-Interdit-Eau-de-Parfum-Intense-62491.html,18,18,2020,152,36,0,0.11320754716981132,0.5,152.0,394.0,0.4426229508196721
Emporio Armani Lei Giorgio Armani (female) ~ 1998,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Lei-417.html,19,20,1998,153,39,-1,0.1105121293800539,0.48717948717948717,153.0,393.0,0.4375
SOL Cheirosa ’62 Eau de Parfum Sol de Janeiro (female) ~ 2020,https://www.fragrantica.com/perfume/Sol-de-Janeiro/SOL-Cheirosa-62-Eau-de-Parfum-60095.html,19,20,2020,154,39,-1,0.1105121293800539,0.48717948717948717,154.0,392.0,0.4375
La Danza delle Libellule Nobile 1942 (female) ~ 2012,https://www.fragrantica.com/perfume/Nobile-1942/La-Danza-delle-Libellule-14845.html,14,10,2012,155,24,4,0.12398921832884097,0.5833333333333334,155.0,391.0,0.46938775510204084
Emporio Armani Stronger With You Absolutely Giorgio Armani (male) ~ 2021,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Absolutely-64501.html,24,31,2021,156,55,-7,0.09433962264150944,0.43636363636363634,156.0,390.0,0.4125
Dark Vanilla Montale (unisex) ~ 2020,https://www.fragrantica.com/perfume/Montale/Dark-Vanilla-64050.html,15,13,2020,157,28,2,0.11859838274932614,0.5357142857142857,157.0,389.0,0.4528301886792453
Viva la Juicy Juicy Couture (female) ~ 2008,https://www.fragrantica.com/perfume/Juicy-Couture/Viva-la-Juicy-4410.html,28,39,2008,158,67,-11,0.08355795148247978,0.417910447761194,158.0,388.0,0.40217391304347827
Allure Homme Edition Blanche Eau de Parfum Chanel (male) ~ 2014,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Edition-Blanche-Eau-de-Parfum-28942.html,17,17,2014,159,34,0,0.11320754716981132,0.5,159.0,387.0,0.4406779661016949
Le Male Le Parfum Jean Paul Gaultier (male) ~ 2020,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Le-Parfum-61856.html,13,9,2020,160,22,4,0.12398921832884097,0.5909090909090909,160.0,386.0,0.46808510638297873
Poison Esprit de Parfum Dior (female) ~ 1990,https://www.fragrantica.com/perfume/Dior/Poison-Esprit-de-Parfum-34811.html,24,32,1990,161,56,-8,0.09164420485175202,0.42857142857142855,161.0,385.0,0.4074074074074074
Allure Homme Sport Chanel (male) ~ 2004,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-607.html,16,16,2004,162,32,0,0.11320754716981132,0.5,162.0,384.0,0.43859649122807015
Fresh Cream Philosophy (unisex) ~ 2013,https://www.fragrantica.com/perfume/Philosophy/Fresh-Cream-17774.html,19,23,2013,163,42,-4,0.10242587601078168,0.4523809523809524,163.0,383.0,0.417910447761194
Trussardi Donna (2011) Trussardi (female) ~ 2011,https://www.fragrantica.com/perfume/Trussardi/Trussardi-Donna-2011-13066.html,18,21,2011,164,39,-3,0.10512129380053908,0.46153846153846156,164.0,382.0,0.421875
Lalibela Memo Paris (female) ~ 2007,https://www.fragrantica.com/perfume/Memo-Paris/Lalibela-2783.html,15,15,2007,165,30,0,0.11320754716981132,0.5,165.0,381.0,0.43636363636363634
Vanille Banane Comptoir Sud Pacifique (female) ~ 2003,https://www.fragrantica.com/perfume/Comptoir-Sud-Pacifique/Vanille-Banane-744.html,16,17,2003,166,33,-1,0.1105121293800539,0.48484848484848486,166.0,380.0,0.43103448275862066
The Bewitching Yasmine Penhaligon's (female) ~ 2017,https://www.fragrantica.com/perfume/Penhaligon-s/The-Bewitching-Yasmine-46504.html,16,17,2017,167,33,-1,0.1105121293800539,0.48484848484848486,167.0,379.0,0.43103448275862066
L de Lolita Lempicka Lolita Lempicka (female) ~ 2006,https://www.fragrantica.com/perfume/Lolita-Lempicka/L-de-Lolita-Lempicka-455.html,12,9,2006,168,21,3,0.12129380053908356,0.5714285714285714,168.0,378.0,0.45652173913043476
Lui Guerlain (unisex) ~ 2017,https://www.fragrantica.com/perfume/Guerlain/Lui-45660.html,20,26,2017,169,46,-6,0.09703504043126684,0.43478260869565216,169.0,377.0,0.4084507042253521
Narciso Rouge Narciso Rodriguez (female) ~ 2018,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rouge-49331.html,29,44,2018,170,73,-15,0.07277628032345013,0.3972602739726027,170.0,376.0,0.3877551020408163
Vanilla Flash Tauerville (unisex) ~ 2015,https://www.fragrantica.com/perfume/Tauerville/Vanilla-Flash-30700.html,15,16,2015,171,31,-1,0.1105121293800539,0.4838709677419355,171.0,375.0,0.42857142857142855
Ristretto Intense Café Montale (unisex) ~ 2019,https://www.fragrantica.com/perfume/Montale/Ristretto-Intense-Cafe-55001.html,18,22,2019,172,40,-4,0.10242587601078168,0.45,172.0,374.0,0.4153846153846154
Lilac Love Amouage (female) ~ 2016,https://www.fragrantica.com/perfume/Amouage/Lilac-Love-35624.html,23,33,2016,173,56,-10,0.0862533692722372,0.4107142857142857,173.0,373.0,0.3950617283950617
Vanilla Theodoros Kalotinis (unisex) ~ 2020,https://www.fragrantica.com/perfume/Theodoros-Kalotinis/Vanilla-61986.html,15,17,2020,174,32,-2,0.1078167115902965,0.46875,174.0,372.0,0.42105263157894735
Black Flower Mexican Vanilla Dame Perfumery (unisex) ~ 2014,https://www.fragrantica.com/perfume/Dame-Perfumery/Black-Flower-Mexican-Vanilla-27036.html,15,17,2014,175,32,-2,0.1078167115902965,0.46875,175.0,371.0,0.42105263157894735
Pour Un Homme de Caron Caron (male) ~ 1934,https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-3166.html,19,25,1934,176,44,-6,0.09703504043126684,0.4318181818181818,176.0,370.0,0.4057971014492754
Sunshine Woman Amouage (female) ~ 2014,https://www.fragrantica.com/perfume/Amouage/Sunshine-Woman-28182.html,20,27,2014,177,47,-7,0.09433962264150944,0.425531914893617,177.0,369.0,0.4027777777777778
Vanille d'Iris Ormonde Jayne (unisex) ~ 2015,https://www.fragrantica.com/perfume/Ormonde-Jayne/Vanille-d-Iris-32536.html,14,15,2015,178,29,-1,0.1105121293800539,0.4827586206896552,178.0,368.0,0.42592592592592593
Manifesto l'Elixir Yves Saint Laurent (female) ~ 2013,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Manifesto-l-Elixir-18785.html,20,27,2013,179,47,-7,0.09433962264150944,0.425531914893617,179.0,367.0,0.4027777777777778
The One Essence Dolce&Gabbana (female) ~ 2015,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-Essence-31968.html,16,19,2015,180,35,-3,0.10512129380053908,0.45714285714285713,180.0,366.0,0.4166666666666667
L'Eau D'Ambre Extrême L'Artisan Parfumeur (unisex) ~ 2001,https://www.fragrantica.com/perfume/L-Artisan-Parfumeur/L-Eau-D-Ambre-Extreme-3303.html,12,11,2001,181,23,1,0.11590296495956874,0.5217391304347826,181.0,365.0,0.4375
Far Away Beyond Avon (female) ~ 2021,https://www.fragrantica.com/perfume/Avon/Far-Away-Beyond-68182.html,14,15,2021,182,29,-1,0.1105121293800539,0.4827586206896552,182.0,364.0,0.42592592592592593
Babylon Penhaligon's (unisex) ~ 2019,https://www.fragrantica.com/perfume/Penhaligon-s/Babylon-57835.html,14,16,2019,183,30,-2,0.1078167115902965,0.4666666666666667,183.0,363.0,0.41818181818181815
A*Men Pure Havane Mugler (male) ~ 2011,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Havane-11444.html,11,10,2011,184,21,1,0.11590296495956874,0.5238095238095238,184.0,362.0,0.43478260869565216
Flowerbomb Viktor&Rolf (female) ~ 2005,https://www.fragrantica.com/perfume/Viktor-Rolf/Flowerbomb-1460.html,16,20,2005,185,36,-4,0.10242587601078168,0.4444444444444444,185.0,361.0,0.4098360655737705
Accident À La Vanille Jousset Parfums (unisex) ~ 2021,https://www.fragrantica.com/perfume/Jousset-Parfums/Accident-A-La-Vanille-68076.html,18,25,2021,186,43,-7,0.09433962264150944,0.4186046511627907,186.0,360.0,0.39705882352941174
Tendre Madeleine Les Senteurs Gourmandes (unisex) ~ 2000,https://www.fragrantica.com/perfume/Les-Senteurs-Gourmandes/Tendre-Madeleine-43168.html,14,17,2000,187,31,-3,0.10512129380053908,0.45161290322580644,187.0,359.0,0.4107142857142857
Zafeer Oud Vanille Alexandre.J (unisex) ~ 2012,https://www.fragrantica.com/perfume/Alexandre-J/Zafeer-Oud-Vanille-22361.html,12,13,2012,188,25,-1,0.1105121293800539,0.48,188.0,358.0,0.42
Roberto Cavalli Nero Assoluto Roberto Cavalli (female) ~ 2013,https://www.fragrantica.com/perfume/Roberto-Cavalli/Roberto-Cavalli-Nero-Assoluto-18833.html,16,21,2013,189,37,-5,0.09973045822102426,0.43243243243243246,189.0,357.0,0.4032258064516129
Jaipur Homme Eau de Parfum Boucheron (male) ~ 1997,https://www.fragrantica.com/perfume/Boucheron/Jaipur-Homme-Eau-de-Parfum-64096.html,12,13,1997,190,25,-1,0.1105121293800539,0.48,190.0,356.0,0.42
Bronze Goddess Eau de Parfum Estée Lauder (female) ~ 2017,https://www.fragrantica.com/perfume/Estee-Lauder/Bronze-Goddess-Eau-de-Parfum-43639.html,15,19,2017,191,34,-4,0.10242587601078168,0.4411764705882353,191.0,355.0,0.4067796610169492
Private Show Britney Spears (female) ~ 2016,https://www.fragrantica.com/perfume/Britney-Spears/Private-Show-39382.html,16,21,2016,192,37,-5,0.09973045822102426,0.43243243243243246,192.0,354.0,0.4032258064516129
Vanille Tonka Nicolai Parfumeur Createur (female),https://www.fragrantica.com/perfume/Nicolai-Parfumeur-Createur/Vanille-Tonka-7173.html,11,11,0,193,22,0,0.11320754716981132,0.5,193.0,353.0,0.425531914893617
El Born Carner Barcelona (unisex) ~ 2014,https://www.fragrantica.com/perfume/Carner-Barcelona/El-Born-25936.html,12,13,2014,194,25,-1,0.1105121293800539,0.48,194.0,352.0,0.42
Pegasus Parfums de Marly (male) ~ 2011,https://www.fragrantica.com/perfume/Parfums-de-Marly/Pegasus-16938.html,13,15,2011,195,28,-2,0.1078167115902965,0.4642857142857143,195.0,351.0,0.41509433962264153
Obsession Calvin Klein (female) ~ 1985,https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-248.html,21,31,1985,196,52,-10,0.0862533692722372,0.40384615384615385,196.0,350.0,0.38961038961038963
Si Giorgio Armani (female) ~ 2013,https://www.fragrantica.com/perfume/Giorgio-Armani/Si-18453.html,17,23,2013,197,40,-6,0.09703504043126684,0.425,197.0,349.0,0.4
Tuxedo Yves Saint Laurent (unisex) ~ 2015,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Tuxedo-32269.html,25,40,2015,198,65,-15,0.07277628032345013,0.38461538461538464,198.0,348.0,0.37777777777777777
Insurrection II Wild Reyane Tradition (male),https://www.fragrantica.com/perfume/Reyane-Tradition/Insurrection-II-Wild-30721.html,16,22,0,199,38,-6,0.09703504043126684,0.42105263157894735,199.0,347.0,0.3968253968253968
Vanille de Zanzibar Boucheron (unisex) ~ 2017,https://www.fragrantica.com/perfume/Boucheron/Vanille-de-Zanzibar-44720.html,14,18,2017,200,32,-4,0.10242587601078168,0.4375,200.0,346.0,0.40350877192982454
L'Interdit Eau de Parfum Givenchy (female) ~ 2018,https://www.fragrantica.com/perfume/Givenchy/L-Interdit-Eau-de-Parfum-51488.html,26,42,2018,201,68,-16,0.07008086253369272,0.38235294117647056,201.0,345.0,0.3763440860215054
Warm Vanilla Sugar Bath & Body Works (female),https://www.fragrantica.com/perfume/Bath-Body-Works/Warm-Vanilla-Sugar-3545.html,17,24,0,202,41,-7,0.09433962264150944,0.4146341463414634,202.0,344.0,0.3939393939393939
Metallique Tom Ford (female) ~ 2019,https://www.fragrantica.com/perfume/Tom-Ford/Metallique-55766.html,23,36,2019,203,59,-13,0.07816711590296496,0.3898305084745763,203.0,343.0,0.38095238095238093
L'Initial Eau de Parfum Guerlain (female) ~ 2021,https://www.fragrantica.com/perfume/Guerlain/L-Initial-Eau-de-Parfum-67719.html,11,12,2021,204,23,-1,0.1105121293800539,0.4782608695652174,204.0,342.0,0.4166666666666667
Gentleman Eau de Parfum Givenchy (male) ~ 2018,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-48476.html,12,14,2018,205,26,-2,0.1078167115902965,0.46153846153846156,205.0,341.0,0.4117647058823529
Vanille Exquise Goutal (female) ~ 2004,https://www.fragrantica.com/perfume/Goutal/Vanille-Exquise-4636.html,9,8,2004,206,17,1,0.11590296495956874,0.5294117647058824,206.0,340.0,0.42857142857142855
Cheirosa '71 Sol de Janeiro (female) ~ 2020,https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-71-63079.html,21,33,2020,207,54,-12,0.08086253369272237,0.3888888888888889,207.0,339.0,0.379746835443038
Note Vanillée M. Micallef (female) ~ 2007,https://www.fragrantica.com/perfume/M-Micallef/Note-Vanillee-4334.html,14,19,2007,208,33,-5,0.09973045822102426,0.42424242424242425,208.0,338.0,0.39655172413793105
Vanilla Bean Noel Bath & Body Works (female) ~ 2014,https://www.fragrantica.com/perfume/Bath-Body-Works/Vanilla-Bean-Noel-28525.html,15,21,2014,209,36,-6,0.09703504043126684,0.4166666666666667,209.0,337.0,0.39344262295081966
Want DSQUARED² (female) ~ 2015,https://www.fragrantica.com/perfume/DSQUARED2/Want-31292.html,14,19,2015,210,33,-5,0.09973045822102426,0.42424242424242425,210.0,336.0,0.39655172413793105
Vanille Passion Comptoir Sud Pacifique (female) ~ 1975,https://www.fragrantica.com/perfume/Comptoir-Sud-Pacifique/Vanille-Passion-741.html,13,17,1975,211,30,-4,0.10242587601078168,0.43333333333333335,211.0,335.0,0.4
Vanilla Summer Lavanila Laboratories (female) ~ 2012,https://www.fragrantica.com/perfume/Lavanila-Laboratories/Vanilla-Summer-61191.html,9,9,2012,212,18,0,0.11320754716981132,0.5,212.0,334.0,0.4186046511627907
Byzantium Tesori d'Oriente (unisex) ~ 2016,https://www.fragrantica.com/perfume/Tesori-d-Oriente/Byzantium-38117.html,12,15,2016,213,27,-3,0.10512129380053908,0.4444444444444444,213.0,333.0,0.40384615384615385
Bengale Rouge Papillon Artisan Perfumes (unisex) ~ 2019,https://www.fragrantica.com/perfume/Papillon-Artisan-Perfumes/Bengale-Rouge-55667.html,11,13,2019,214,24,-2,0.1078167115902965,0.4583333333333333,214.0,332.0,0.40816326530612246
Autumn Vibes Maison Martin Margiela (unisex) ~ 2021,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Autumn-Vibes-67789.html,19,30,2021,215,49,-11,0.08355795148247978,0.3877551020408163,215.0,331.0,0.3783783783783784
Couleur Vanille L'Artisan Parfumeur (unisex) ~ 2020,https://www.fragrantica.com/perfume/L-Artisan-Parfumeur/Couleur-Vanille-59343.html,10,12,2020,216,22,-2,0.1078167115902965,0.45454545454545453,216.0,330.0,0.40425531914893614
La Vie Est Belle Lancôme (female) ~ 2012,https://www.fragrantica.com/perfume/Lancome/La-Vie-Est-Belle-14982.html,37,67,2012,217,104,-30,0.032345013477088944,0.3557692307692308,217.0,329.0,0.35658914728682173
Creamy Vanilla Crumble 4160 Tuesdays (unisex) ~ 2018,https://www.fragrantica.com/perfume/4160-Tuesdays/Creamy-Vanilla-Crumble-51533.html,10,13,2018,218,23,-3,0.10512129380053908,0.43478260869565216,218.0,328.0,0.3958333333333333
Woman by Ralph Lauren Intense Ralph Lauren (female) ~ 2019,https://www.fragrantica.com/perfume/Ralph-Lauren/Woman-by-Ralph-Lauren-Intense-55199.html,16,26,2019,219,42,-10,0.0862533692722372,0.38095238095238093,219.0,327.0,0.373134328358209
Silky Woods Goldfield & Banks Australia (unisex) ~ 2021,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Silky-Woods-66766.html,13,20,2021,220,33,-7,0.09433962264150944,0.3939393939393939,220.0,326.0,0.3793103448275862
Midnight Fantasy Britney Spears (female) ~ 2006,https://www.fragrantica.com/perfume/Britney-Spears/Midnight-Fantasy-802.html,20,34,2006,221,54,-14,0.07547169811320754,0.37037037037037035,221.0,325.0,0.3670886075949367
Pure XS For Her Paco Rabanne (female) ~ 2018,https://www.fragrantica.com/perfume/Paco-Rabanne/Pure-XS-For-Her-51424.html,20,34,2018,222,54,-14,0.07547169811320754,0.37037037037037035,222.0,324.0,0.3670886075949367
Jaipur Homme Boucheron (male) ~ 1998,https://www.fragrantica.com/perfume/Boucheron/Jaipur-Homme-137.html,12,18,1998,223,30,-6,0.09703504043126684,0.4,223.0,323.0,0.38181818181818183
Armani Code Profumo Giorgio Armani (male) ~ 2016,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Profumo-34761.html,11,16,2016,224,27,-5,0.09973045822102426,0.4074074074074074,224.0,322.0,0.38461538461538464
Vanille Coco Comptoir Sud Pacifique (female) ~ 2003,https://www.fragrantica.com/perfume/Comptoir-Sud-Pacifique/Vanille-Coco-745.html,10,14,2003,225,24,-4,0.10242587601078168,0.4166666666666667,225.0,321.0,0.3877551020408163
Velvet Vanilla Mancera (unisex) ~ 2016,https://www.fragrantica.com/perfume/Mancera/Velvet-Vanilla-39835.html,11,16,2016,226,27,-5,0.09973045822102426,0.4074074074074074,226.0,320.0,0.38461538461538464
Miss Dior Cherie Dior (female) ~ 2005,https://www.fragrantica.com/perfume/Dior/Miss-Dior-Cherie-213.html,11,16,2005,227,27,-5,0.09973045822102426,0.4074074074074074,227.0,319.0,0.38461538461538464
Dulcis in Fundo Profumum Roma (unisex) ~ 2006,https://www.fragrantica.com/perfume/Profumum-Roma/Dulcis-in-Fundo-3890.html,9,12,2006,228,21,-3,0.10512129380053908,0.42857142857142855,228.0,318.0,0.391304347826087
Vanilla The Body Shop (female),https://www.fragrantica.com/perfume/The-Body-Shop/Vanilla-3337.html,9,12,0,229,21,-3,0.10512129380053908,0.42857142857142855,229.0,317.0,0.391304347826087
Valentino Donna Born In Roma Valentino (female) ~ 2019,https://www.fragrantica.com/perfume/Valentino/Valentino-Donna-Born-In-Roma-55805.html,6,6,2019,230,12,0,0.11320754716981132,0.5,230.0,316.0,0.40540540540540543
Bee Zoologist Perfumes (unisex) ~ 2019,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Bee-58140.html,22,39,2019,231,61,-17,0.06738544474393532,0.36065573770491804,231.0,315.0,0.36046511627906974
Vanilla Musk Coty (female) ~ 1994,https://www.fragrantica.com/perfume/Coty/Vanilla-Musk-6097.html,14,23,1994,232,37,-9,0.0889487870619946,0.3783783783783784,232.0,314.0,0.3709677419354839
Vanille Solinotes (unisex) ~ 2010,https://www.fragrantica.com/perfume/Solinotes/Vanille-10787.html,16,27,2010,233,43,-11,0.08355795148247978,0.37209302325581395,233.0,313.0,0.36764705882352944
Fantasy Intimate Edition Britney Spears (female) ~ 2015,https://www.fragrantica.com/perfume/Britney-Spears/Fantasy-Intimate-Edition-31170.html,21,37,2015,234,58,-16,0.07008086253369272,0.3620689655172414,234.0,312.0,0.3614457831325301
Delox Tiziana Terenzi (unisex) ~ 2017,https://www.fragrantica.com/perfume/Tiziana-Terenzi/Delox-44357.html,9,13,2017,235,22,-4,0.10242587601078168,0.4090909090909091,235.0,311.0,0.3829787234042553
Woman in Gold By Kilian (female) ~ 2017,https://www.fragrantica.com/perfume/By-Kilian/Woman-in-Gold-46469.html,11,17,2017,236,28,-6,0.09703504043126684,0.39285714285714285,236.0,310.0,0.37735849056603776
Material Amouage (unisex) ~ 2021,https://www.fragrantica.com/perfume/Amouage/Material-66527.html,10,15,2021,237,25,-5,0.09973045822102426,0.4,237.0,309.0,0.38
Satine Lalique (female) ~ 2013,https://www.fragrantica.com/perfume/Lalique/Satine-17840.html,9,13,2013,238,22,-4,0.10242587601078168,0.4090909090909091,238.0,308.0,0.3829787234042553
Ambre Impérial Van Cleef & Arpels (unisex) ~ 2015,https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Ambre-Imperial-31243.html,10,15,2015,239,25,-5,0.09973045822102426,0.4,239.0,307.0,0.38
Vanille Fruitee Eau de Parfum Molinard (unisex) ~ 2015,https://www.fragrantica.com/perfume/Molinard/Vanille-Fruitee-Eau-de-Parfum-41895.html,6,7,2015,240,13,-1,0.1105121293800539,0.46153846153846156,240.0,306.0,0.39473684210526316
Mirabile V Canto (unisex) ~ 2015,https://www.fragrantica.com/perfume/V-Canto/Mirabile-30646.html,7,9,2015,241,16,-2,0.1078167115902965,0.4375,241.0,305.0,0.3902439024390244
Almond Harmony The House of Oud (unisex) ~ 2016,https://www.fragrantica.com/perfume/The-House-of-Oud/Almond-Harmony-37818.html,8,11,2016,242,19,-3,0.10512129380053908,0.42105263157894735,242.0,304.0,0.38636363636363635
