name,link,upvotes,downvotes,year,order,total_votes,vote_diff,vote_diff_normalized,ratio,updated_order,inverse_order,bayes
La Nuit de l'Homme Yves Saint Laurent (male) ~ 2009,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-l-Homme-5521.html,1372,777,2009,11,2149,595,0.453050034270048,0.6384364820846905,11.0,1259.0,0.6334552102376599
Ombré Leather (2018) Tom Ford (unisex) ~ 2018,https://www.fragrantica.com/perfume/Tom-Ford/Ombre-Leather-2018-50239.html,1395,884,2018,12,2279,511,0.39547635366689515,0.6121105748135147,12.0,1258.0,0.6078515962036238
XJ 1861 Naxos Xerjoff (unisex) ~ 2015,https://www.fragrantica.com/perfume/Xerjoff/XJ-1861-Naxos-30529.html,1179,665,2015,13,1844,514,0.3975325565455792,0.6393709327548807,13.0,1257.0,0.633563462559745
Bleu de Chanel Parfum Chanel (male) ~ 2018,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-Parfum-49912.html,1258,908,2018,14,2166,350,0.2851267991775189,0.5807940904893814,14.0,1256.0,0.5768707482993197
Prada L'Homme Prada (male) ~ 2016,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-39029.html,1111,681,2016,15,1792,430,0.33995887594242635,0.6199776785714286,15.0,1255.0,0.614418350628072
Oud Wood Tom Ford (unisex) ~ 2007,https://www.fragrantica.com/perfume/Tom-Ford/Oud-Wood-1826.html,1088,734,2007,16,1822,354,0.2878684030157642,0.5971459934138309,16.0,1254.0,0.5921547555077915
The One for Men Eau de Parfum Dolce&Gabbana (male) ~ 2015,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-for-Men-Eau-de-Parfum-31909.html,1038,723,2015,17,1761,315,0.26113776559287183,0.5894378194207837,17.0,1253.0,0.5844444444444444
Fahrenheit Dior (male) ~ 1988,https://www.fragrantica.com/perfume/Dior/Fahrenheit-228.html,1112,910,1988,18,2022,202,0.18368745716244003,0.5499505440158259,18.0,1252.0,0.5463367297428433
Allure Homme Sport Eau Extreme Chanel (male) ~ 2012,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-Eau-Extreme-14669.html,985,681,2012,19,1666,304,0.25359835503769707,0.5912364945978391,19.0,1251.0,0.5859237536656892
02 L'Air du Desert Marocain Tauer Perfumes (unisex) ~ 2005,https://www.fragrantica.com/perfume/Tauer-Perfumes/02-L-Air-du-Desert-Marocain-4573.html,670,127,2005,20,797,543,0.4174091843728581,0.8406524466750314,20.0,1250.0,0.8181818181818182
Noir Extreme Tom Ford (male) ~ 2015,https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-29675.html,865,626,2015,21,1491,239,0.20904729266620975,0.5801475519785378,21.0,1249.0,0.5745098039215686
Gentleman Eau de Parfum Reserve Privée Givenchy (male) ~ 2022,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-Reserve-Privee-71272.html,868,634,2022,22,1502,234,0.20562028786840303,0.5778961384820239,22.0,1248.0,0.5723556132381571
L’Homme Ideal Eau de Parfum Guerlain (male) ~ 2016,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Eau-de-Parfum-37735.html,823,571,2016,23,1394,252,0.2179575051405072,0.5903873744619799,23.0,1247.0,0.584089323098395
Tobacco Vanille Tom Ford (unisex) ~ 2007,https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,836,658,2007,24,1494,178,0.16723783413296778,0.5595716198125836,24.0,1246.0,0.5544683626875407
Y Eau de Parfum Yves Saint Laurent (male) ~ 2018,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-de-Parfum-50757.html,844,686,2018,25,1530,158,0.15352981494174092,0.5516339869281046,25.0,1245.0,0.5468451242829828
Au Coeur du Désert Tauer Perfumes (unisex) ~ 2016,https://www.fragrantica.com/perfume/Tauer-Perfumes/Au-Coeur-du-Desert-41053.html,527,105,2016,26,632,422,0.33447566826593556,0.8338607594936709,26.0,1244.0,0.8062593144560357
Angels' Share By Kilian (unisex) ~ 2020,https://www.fragrantica.com/perfume/By-Kilian/Angels-Share-62615.html,788,673,2020,27,1461,115,0.12405757368060316,0.5393566050650239,27.0,1243.0,0.5346666666666666
Herod Parfums de Marly (male) ~ 2012,https://www.fragrantica.com/perfume/Parfums-de-Marly/Herod-16939.html,734,605,2012,28,1339,129,0.13365318711446197,0.5481702763256161,28.0,1242.0,0.5428156748911466
La Nuit de L'Homme Bleu Électrique Yves Saint Laurent (male) ~ 2021,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-L-Homme-Bleu-Electrique-67997.html,735,609,2021,29,1344,126,0.13159698423577793,0.546875,29.0,1241.0,0.5415762834417932
Le Male Elixir Jean Paul Gaultier (male) ~ 2023,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-Elixir-81642.html,703,645,2023,30,1348,58,0.08498971898560659,0.521513353115727,30.0,1240.0,0.5169430425378515
Acqua di Gio Giorgio Armani (male) ~ 1996,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,691,634,1996,31,1325,57,0.08430431802604524,0.5215094339622641,31.0,1239.0,0.5168621700879765
Egoiste Platinum Chanel (male) ~ 1993,https://www.fragrantica.com/perfume/Chanel/Egoiste-Platinum-614.html,646,587,1993,32,1233,59,0.08567511994516794,0.5239253852392538,32.0,1238.0,0.5188679245283019
Prada L'Homme Intense Prada (male) ~ 2017,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-Intense-45396.html,603,549,2017,33,1152,54,0.08224811514736122,0.5234375,33.0,1237.0,0.5180520570948782
L'Eau d'Issey Pour Homme Issey Miyake (male) ~ 1994,https://www.fragrantica.com/perfume/Issey-Miyake/L-Eau-d-Issey-Pour-Homme-721.html,575,503,1994,34,1078,72,0.0945853324194654,0.5333951762523191,34.0,1236.0,0.5273052820053715
Green Irish Tweed Creed (male) ~ 1985,https://www.fragrantica.com/perfume/Creed/Green-Irish-Tweed-474.html,600,556,1985,35,1156,44,0.07539410555174778,0.5190311418685121,35.0,1235.0,0.5138075313807532
Terre d'Hermes Parfum Hermès (male) ~ 2009,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Parfum-8282.html,592,545,2009,36,1137,47,0.0774503084304318,0.5206684256816183,36.0,1234.0,0.5153061224489796
Le Male Jean Paul Gaultier (male) ~ 1995,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,607,575,1995,37,1182,32,0.06716929403701166,0.5135363790186125,37.0,1233.0,0.5085995085995086
Emporio Armani Stronger With You Absolutely Giorgio Armani (male) ~ 2021,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Absolutely-64501.html,544,469,2021,38,1013,75,0.09664153529814942,0.5370187561697927,38.0,1232.0,0.5304182509505704
Encre Noire Lalique (male) ~ 2006,https://www.fragrantica.com/perfume/Lalique/Encre-Noire-1834.html,612,610,2006,39,1222,2,0.04660726525017135,0.5008183306055647,39.0,1231.0,0.4964314036478985
Bvlgari Man In Black Bvlgari (male) ~ 2014,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-In-Black-26358.html,491,394,2014,40,885,97,0.11172035640849898,0.5548022598870056,40.0,1230.0,0.5465367965367965
Sauvage Dior (male) ~ 2015,https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,652,718,2015,41,1370,-66,0.0,0.4759124087591241,41.0,1229.0,0.47267565649396737
Emporio Armani Stronger With You Intensely Giorgio Armani (male) ~ 2019,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Intensely-52802.html,483,383,2019,42,866,100,0.11377655928718301,0.5577367205542725,42.0,1228.0,0.549171270718232
Ultra Male Jean Paul Gaultier (male) ~ 2015,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ultra-Male-30947.html,476,383,2015,43,859,93,0.1089787525702536,0.5541327124563445,43.0,1227.0,0.5456570155902004
Allure Homme Edition Blanche Eau de Parfum Chanel (male) ~ 2014,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Edition-Blanche-Eau-de-Parfum-28942.html,519,474,2014,44,993,45,0.07607950651130913,0.5226586102719033,44.0,1226.0,0.5164728682170543
Eau Sauvage Dior (male) ~ 1966,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-231.html,383,225,1966,45,608,158,0.15352981494174092,0.6299342105263158,45.0,1225.0,0.6136012364760433
A*Men Pure Havane Mugler (male) ~ 2011,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Havane-11444.html,425,313,2011,46,738,112,0.12200137080191913,0.575880758807588,46.0,1224.0,0.564993564993565
Reflection Man Amouage (male) ~ 2006,https://www.fragrantica.com/perfume/Amouage/Reflection-Man-920.html,451,368,2006,47,819,83,0.10212474297464016,0.5506715506715507,47.0,1223.0,0.541958041958042
Versace Pour Homme Versace (male) ~ 2008,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-2318.html,483,435,2008,48,918,48,0.07813570938999315,0.5261437908496732,48.0,1222.0,0.5193312434691745
Eau Sauvage Parfum 2017 Dior (male) ~ 2017,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-2017-43977.html,445,369,2017,49,814,76,0.09732693625771077,0.5466830466830467,49.0,1221.0,0.5381008206330598
Cool Water Davidoff (male) ~ 1988,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-507.html,473,446,1988,50,919,27,0.06374228923920494,0.514689880304679,50.0,1220.0,0.5083507306889353
Hacivat Nishane (unisex) ~ 2017,https://www.fragrantica.com/perfume/Nishane/Hacivat-44174.html,417,344,2017,51,761,73,0.09527073337902674,0.5479632063074902,51.0,1219.0,0.53875
Cedrat Boise Mancera (unisex) ~ 2011,https://www.fragrantica.com/perfume/Mancera/Cedrat-Boise-15211.html,437,385,2011,52,822,52,0.08087731322823852,0.5316301703163017,52.0,1218.0,0.5238095238095238
Dior Homme 2020 Dior (male) ~ 2020,https://www.fragrantica.com/perfume/Dior/Dior-Homme-2020-58714.html,447,413,2020,53,860,34,0.06854009595613433,0.5197674418604651,53.0,1217.0,0.5127919911012235
Versace Pour Homme Dylan Blue Versace (male) ~ 2016,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html,391,308,2016,54,699,83,0.10212474297464016,0.5593705293276109,54.0,1216.0,0.5487804878048781
Layton Exclusif Parfums de Marly (unisex) ~ 2017,https://www.fragrantica.com/perfume/Parfums-de-Marly/Layton-Exclusif-46633.html,392,326,2017,55,718,66,0.09047292666209733,0.5459610027855153,55.0,1215.0,0.5363276089828269
Bleu de Chanel Chanel (male) ~ 2010,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-9099.html,370,287,2010,56,657,83,0.10212474297464016,0.563165905631659,56.0,1214.0,0.5517241379310345
Dior Homme Dior (male) ~ 2011,https://www.fragrantica.com/perfume/Dior/Dior-Homme-13015.html,396,341,2011,57,737,55,0.08293351610692255,0.5373134328358209,57.0,1213.0,0.5283505154639175
Grand Soir Maison Francis Kurkdjian (unisex) ~ 2016,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Grand-Soir-40816.html,334,217,2016,58,551,117,0.12542837559972586,0.6061705989110708,58.0,1212.0,0.5898305084745763
Oud for Greatness Initio Parfums Prives (unisex) ~ 2018,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Oud-for-Greatness-53641.html,384,320,2018,59,704,64,0.08910212474297464,0.5454545454545454,59.0,1211.0,0.5356662180349933
L'Homme Idéal Extrême Guerlain (male) ~ 2020,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Extreme-60284.html,389,331,2020,60,720,58,0.08498971898560659,0.5402777777777777,60.0,1210.0,0.530961791831357
Vetiver Guerlain (male) ~ 2000,https://www.fragrantica.com/perfume/Guerlain/Vetiver-69.html,373,302,2000,61,675,71,0.09389993145990405,0.5525925925925926,61.0,1209.0,0.542016806722689
Fahrenheit Le Parfum Dior (male) ~ 2014,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Le-Parfum-23099.html,428,417,2014,62,845,11,0.05277587388622344,0.506508875739645,62.0,1208.0,0.5
Spicebomb Viktor&Rolf (male) ~ 2012,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-13857.html,364,290,2012,63,654,74,0.09595613433858807,0.5565749235474006,63.0,1207.0,0.5454545454545454
A*Men Mugler (male) ~ 1996,https://www.fragrantica.com/perfume/Mugler/A-Men-705.html,331,226,1996,64,557,105,0.11720356408498972,0.5942549371633752,64.0,1206.0,0.5788590604026845
Interlude Man Amouage (male) ~ 2012,https://www.fragrantica.com/perfume/Amouage/Interlude-Man-15294.html,312,188,2012,65,500,124,0.13022618231665525,0.624,65.0,1205.0,0.6048237476808905
Explorer Montblanc (male) ~ 2019,https://www.fragrantica.com/perfume/Montblanc/Explorer-52002.html,345,264,2019,66,609,81,0.10075394105551749,0.5665024630541872,66.0,1204.0,0.5540123456790124
Egoiste Chanel (male) ~ 1990,https://www.fragrantica.com/perfume/Chanel/Egoiste-613.html,354,286,1990,67,640,68,0.09184372858122002,0.553125,67.0,1203.0,0.5419734904270986
Luna Rossa Black Prada (male) ~ 2018,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Black-48682.html,359,298,2018,68,657,61,0.08704592186429061,0.5464231354642314,68.0,1202.0,0.5359195402298851
Beau De Jour Eau de Parfum Tom Ford (male) ~ 2020,https://www.fragrantica.com/perfume/Tom-Ford/Beau-De-Jour-Eau-de-Parfum-59064.html,345,276,2020,69,621,69,0.09252912954078135,0.5555555555555556,69.0,1201.0,0.543939393939394
Valentino Uomo Intense 2021 Valentino (male) ~ 2021,https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Intense-2021-75094.html,325,236,2021,70,561,89,0.10623714873200824,0.5793226381461676,70.0,1200.0,0.565
Le Beau Le Parfum Jean Paul Gaultier (male) ~ 2022,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-Le-Parfum-72158.html,345,277,2022,71,622,68,0.09184372858122002,0.5546623794212219,71.0,1199.0,0.5431164901664145
Allure Homme Sport Chanel (male) ~ 2004,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-607.html,309,205,2004,72,514,104,0.11651816312542838,0.6011673151750972,72.0,1198.0,0.5840867992766727
Red Tobacco Mancera (unisex) ~ 2017,https://www.fragrantica.com/perfume/Mancera/Red-Tobacco-46663.html,345,301,2017,73,646,44,0.07539410555174778,0.5340557275541795,73.0,1197.0,0.5240875912408759
Dior Homme Cologne 2013 Dior (male) ~ 2013,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Cologne-2013-17256.html,301,223,2013,74,524,78,0.09869773817683344,0.5744274809160306,74.0,1196.0,0.5595026642984015
Acqua di Giò Profondo Giorgio Armani (male) ~ 2020,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profondo-59532.html,260,143,2020,75,403,117,0.12542837559972586,0.6451612903225806,75.0,1195.0,0.6199095022624435
Ombré Leather Parfum Tom Ford (unisex) ~ 2021,https://www.fragrantica.com/perfume/Tom-Ford/Ombre-Leather-Parfum-68716.html,320,269,2021,76,589,51,0.08019191226867718,0.5432937181663837,76.0,1194.0,0.5318471337579618
Bentley for Men Intense Bentley (male) ~ 2013,https://www.fragrantica.com/perfume/Bentley/Bentley-for-Men-Intense-17666.html,281,195,2013,77,476,86,0.1041809458533242,0.5903361344537815,77.0,1193.0,0.5728155339805825
Tuscan Leather Tom Ford (unisex) ~ 2007,https://www.fragrantica.com/perfume/Tom-Ford/Tuscan-Leather-1849.html,291,216,2007,78,507,75,0.09664153529814942,0.5739644970414202,78.0,1192.0,0.5586080586080586
Light Blue Eau Intense Pour Homme Dolce&Gabbana (male) ~ 2017,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Eau-Intense-Pour-Homme-44035.html,294,234,2017,79,528,60,0.08636052090472927,0.5568181818181818,79.0,1191.0,0.5432098765432098
Dior Homme Sport 2021 Dior (male) ~ 2022,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Sport-2021-71326.html,317,281,2022,80,598,36,0.06991089787525703,0.5301003344481605,80.0,1190.0,0.5196232339089482
Antaeus Chanel (male) ~ 1981,https://www.fragrantica.com/perfume/Chanel/Antaeus-616.html,276,202,1981,81,478,74,0.09595613433858807,0.5774058577405857,81.0,1189.0,0.5609284332688588
Ani Nishane (unisex) ~ 2019,https://www.fragrantica.com/perfume/Nishane/Ani-54785.html,274,200,2019,82,474,74,0.09595613433858807,0.5780590717299579,82.0,1188.0,0.5614035087719298
Musc Ravageur Frederic Malle (unisex) ~ 2000,https://www.fragrantica.com/perfume/Frederic-Malle/Musc-Ravageur-1801.html,274,200,2000,83,474,74,0.09595613433858807,0.5780590717299579,83.0,1187.0,0.5614035087719298
Noir Extreme Parfum Tom Ford (male) ~ 2022,https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-Parfum-75489.html,289,237,2022,84,526,52,0.08087731322823852,0.5494296577946768,84.0,1186.0,0.536283185840708
Gucci Guilty Absolute Gucci (male) ~ 2017,https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Absolute-43040.html,286,237,2017,85,523,49,0.0788211103495545,0.5468451242829828,85.0,1185.0,0.5338078291814946
Essenza di Colonia Acqua di Parma (male) ~ 2010,https://www.fragrantica.com/perfume/Acqua-di-Parma/Essenza-di-Colonia-9829.html,232,138,2010,86,370,94,0.10966415352981494,0.6270270270270271,86.0,1184.0,0.6014669926650367
Armani Code Giorgio Armani (male) ~ 2004,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-412.html,243,160,2004,87,403,83,0.10212474297464016,0.6029776674937966,87.0,1183.0,0.581447963800905
Eros Parfum Versace (male) ~ 2021,https://www.fragrantica.com/perfume/Versace/Eros-Parfum-70090.html,328,331,2021,88,659,-3,0.04318026045236464,0.4977238239757208,88.0,1182.0,0.4899713467048711
Gentleman Eau de Parfum Givenchy (male) ~ 2018,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-48476.html,256,192,2018,89,448,64,0.08910212474297464,0.5714285714285714,89.0,1181.0,0.5544147843942505
Carlisle Parfums de Marly (unisex) ~ 2015,https://www.fragrantica.com/perfume/Parfums-de-Marly/Carlisle-33514.html,236,154,2015,90,390,82,0.10143934201507883,0.6051282051282051,90.0,1180.0,0.5827505827505828
Grey Vetiver Tom Ford (male) ~ 2009,https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-6697.html,260,204,2009,91,464,56,0.08361891706648389,0.5603448275862069,91.0,1179.0,0.5447316103379721
L’Homme Ideal Guerlain (male) ~ 2014,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-25780.html,253,192,2014,92,445,61,0.08704592186429061,0.5685393258426966,92.0,1178.0,0.5516528925619835
Jazz Club Maison Martin Margiela (male) ~ 2013,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Jazz-Club-20541.html,247,180,2013,93,427,67,0.09115832762165868,0.5784543325526932,93.0,1177.0,0.5600858369098712
The Most Wanted Parfum Azzaro (male) ~ 2022,https://www.fragrantica.com/perfume/Azzaro/The-Most-Wanted-Parfum-73664.html,232,155,2022,94,387,77,0.09801233721727211,0.599483204134367,94.0,1176.0,0.5774647887323944
Tuxedo Yves Saint Laurent (unisex) ~ 2015,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Tuxedo-32269.html,222,136,2015,95,358,86,0.1041809458533242,0.6201117318435754,95.0,1175.0,0.5944584382871536
Eros Versace (male) ~ 2012,https://www.fragrantica.com/perfume/Versace/Eros-16657.html,298,292,2012,96,590,6,0.04934886908841672,0.5050847457627119,96.0,1174.0,0.4960254372019078
Alexandria II Xerjoff (unisex) ~ 2012,https://www.fragrantica.com/perfume/Xerjoff/Alexandria-II-17786.html,234,164,2012,97,398,70,0.0932145305003427,0.5879396984924623,97.0,1173.0,0.5675057208237986
Imagination Louis Vuitton (male) ~ 2021,https://www.fragrantica.com/perfume/Louis-Vuitton/Imagination-67370.html,253,203,2021,98,456,50,0.07950651130911585,0.5548245614035088,98.0,1172.0,0.5393939393939394
Drakkar Noir Guy Laroche (male) ~ 1982,https://www.fragrantica.com/perfume/Guy-Laroche/Drakkar-Noir-2069.html,234,165,1982,99,399,69,0.09252912954078135,0.5864661654135338,99.0,1171.0,0.5662100456621004
Habit Rouge Eau de Toilette Guerlain (male) ~ 1965,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Toilette-16.html,243,195,1965,100,438,48,0.07813570938999315,0.5547945205479452,100.0,1170.0,0.5387840670859538
Ombre Nomade Louis Vuitton (unisex) ~ 2018,https://www.fragrantica.com/perfume/Louis-Vuitton/Ombre-Nomade-49755.html,243,199,2018,101,442,44,0.07539410555174778,0.5497737556561086,101.0,1169.0,0.5343035343035343
Royal Oud Creed (unisex) ~ 2011,https://www.fragrantica.com/perfume/Creed/Royal-Oud-12317.html,251,219,2011,102,470,32,0.06716929403701166,0.5340425531914894,102.0,1168.0,0.5206286836935167
Club de Nuit Intense Man Armaf (male) ~ 2015,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-Man-34696.html,296,323,2015,103,619,-27,0.026730637422892393,0.4781906300484653,103.0,1167.0,0.47112462006079026
Moustache Eau de Parfum Rochas (male) ~ 2018,https://www.fragrantica.com/perfume/Rochas/Moustache-Eau-de-Parfum-52350.html,224,180,2018,104,404,44,0.07539410555174778,0.5544554455445545,104.0,1166.0,0.5372460496613995
Envy for Men Gucci (male) ~ 1998,https://www.fragrantica.com/perfume/Gucci/Envy-for-Men-688.html,180,93,1998,105,273,87,0.10486634681288554,0.6593406593406593,105.0,1165.0,0.6217948717948718
London for Men Burberry (male) ~ 2006,https://www.fragrantica.com/perfume/Burberry/London-for-Men-804.html,235,207,2006,106,442,28,0.06442769019876628,0.5316742081447964,106.0,1164.0,0.5176715176715176
Sauvage Eau de Parfum Dior (male) ~ 2018,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,284,309,2018,107,593,-25,0.02810143934201508,0.47892074198988194,107.0,1163.0,0.47151898734177217
M7 Yves Saint Laurent (male) ~ 2002,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/M7-1031.html,155,53,2002,108,208,102,0.1151473612063057,0.7451923076923077,108.0,1162.0,0.6842105263157895
By the Fireplace Maison Martin Margiela (unisex) ~ 2015,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/By-the-Fireplace-31623.html,184,111,2015,109,295,73,0.09527073337902674,0.6237288135593221,109.0,1161.0,0.592814371257485
Mercedes Benz Club Black Mercedes-Benz (male) ~ 2017,https://www.fragrantica.com/perfume/Mercedes-Benz/Mercedes-Benz-Club-Black-46797.html,198,140,2017,110,338,58,0.08498971898560659,0.5857988165680473,110.0,1160.0,0.5623342175066313
Dolce&Gabbana pour Homme (1994) Dolce&Gabbana (male) ~ 1994,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-pour-Homme-1994-483.html,191,128,1994,111,319,63,0.08841672378341331,0.5987460815047022,111.0,1159.0,0.5726256983240223
Prada L'Homme L'Eau Prada (male) ~ 2017,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-L-Eau-46400.html,210,167,2017,112,377,43,0.07470870459218643,0.5570291777188329,112.0,1158.0,0.5384615384615384
Silver Mountain Water Creed (unisex) ~ 1995,https://www.fragrantica.com/perfume/Creed/Silver-Mountain-Water-472.html,197,142,1995,113,339,55,0.08293351610692255,0.5811209439528023,113.0,1157.0,0.5582010582010583
Versace Man Eau Fraiche Versace (male) ~ 2006,https://www.fragrantica.com/perfume/Versace/Versace-Man-Eau-Fraiche-644.html,214,178,2006,114,392,36,0.06991089787525703,0.5459183673469388,114.0,1156.0,0.5290023201856149
L'Instant de Guerlain pour Homme Eau Extreme Guerlain (male) ~ 2005,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-Eau-Extreme-11570.html,201,156,2005,115,357,45,0.07607950651130913,0.5630252100840336,115.0,1155.0,0.5429292929292929
Ganymede Marc-Antoine Barrois (unisex) ~ 2019,https://www.fragrantica.com/perfume/Marc-Antoine-Barrois/Ganymede-54720.html,209,172,2019,116,381,37,0.07059629883481837,0.5485564304461942,116.0,1154.0,0.530952380952381
Oajan Parfums de Marly (unisex) ~ 2013,https://www.fragrantica.com/perfume/Parfums-de-Marly/Oajan-21548.html,230,218,2013,117,448,12,0.053461274845784786,0.5133928571428571,117.0,1153.0,0.5010266940451745
Gucci pour Homme (2003) Gucci (male) ~ 2003,https://www.fragrantica.com/perfume/Gucci/Gucci-pour-Homme-2003-691.html,144,46,2003,118,190,98,0.11240575736806033,0.7578947368421053,118.0,1152.0,0.6899563318777293
Eros Flame Versace (male) ~ 2018,https://www.fragrantica.com/perfume/Versace/Eros-Flame-52180.html,216,191,2018,119,407,25,0.062371487320082256,0.5307125307125307,119.0,1151.0,0.515695067264574
A*Men Pure Malt Mugler (male) ~ 2009,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Malt-6103.html,174,107,2009,120,281,67,0.09115832762165868,0.6192170818505338,120.0,1150.0,0.5875
