name,link,upvotes,downvotes,year,order,total_votes,vote_diff,vote_diff_normalized,ratio,updated_order,inverse_order,bayes
Reflection 45 Man Amouage (male) ~ 2021,https://www.fragrantica.com/perfume/Amouage/Reflection-45-Man-69488.html,264,144,2021,30,408,120,0.28051391862955033,0.6470588235294118,30.0,458.0,0.6233183856502242
Pegasus Exclusif Parfums de Marly (male) ~ 2020,https://www.fragrantica.com/perfume/Parfums-de-Marly/Pegasus-Exclusif-63100.html,255,129,2020,31,384,126,0.2869379014989294,0.6640625,31.0,457.0,0.6374407582938388
Club de Nuit Sillage Armaf (unisex) ~ 2020,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Sillage-64105.html,258,144,2020,32,402,114,0.2740899357601713,0.6417910447761194,32.0,456.0,0.6181818181818182
Ébène Fumé Tom Ford (unisex) ~ 2021,https://www.fragrantica.com/perfume/Tom-Ford/Ebene-Fume-69008.html,305,247,2021,33,552,58,0.21413276231263384,0.552536231884058,33.0,455.0,0.5406779661016949
Costa Azzurra Tom Ford (unisex) ~ 2021,https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-64617.html,303,243,2021,34,546,60,0.2162740899357602,0.554945054945055,34.0,454.0,0.5428082191780822
Eros Parfum Versace (male) ~ 2021,https://www.fragrantica.com/perfume/Versace/Eros-Parfum-70090.html,366,390,2021,35,756,-24,0.12633832976445397,0.48412698412698413,35.0,453.0,0.47858942065491183
Interlude 53 Man Amouage (male) ~ 2020,https://www.fragrantica.com/perfume/Amouage/Interlude-53-Man-64153.html,227,138,2020,36,365,89,0.2473233404710921,0.6219178082191781,36.0,452.0,0.598014888337469
Costume National Homme Parfum CoSTUME NATIONAL (male) ~ 2020,https://www.fragrantica.com/perfume/CoSTUME-NATIONAL/Costume-National-Homme-Parfum-64016.html,235,158,2020,37,393,77,0.23447537473233404,0.5979643765903307,37.0,451.0,0.5777262180974478
Greenley Parfums de Marly (unisex) ~ 2020,https://www.fragrantica.com/perfume/Parfums-de-Marly/Greenley-62101.html,230,160,2020,38,390,70,0.22698072805139188,0.5897435897435898,38.0,450.0,0.5700934579439252
Boundless Amouage (unisex) ~ 2021,https://www.fragrantica.com/perfume/Amouage/Boundless-66528.html,237,190,2021,39,427,47,0.202355460385439,0.5550351288056206,39.0,449.0,0.5397849462365591
Narciso Rodriguez For Him Bleu Noir Eau De Toilette Extreme Narciso Rodriguez (male) ~ 2020,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-For-Him-Bleu-Noir-Eau-De-Toilette-Extreme-59238.html,210,140,2020,40,350,70,0.22698072805139188,0.6,40.0,448.0,0.5773195876288659
Oud & Spice Acqua di Parma (male) ~ 2021,https://www.fragrantica.com/perfume/Acqua-di-Parma/Oud-Spice-68516.html,216,155,2021,41,371,61,0.21734475374732337,0.5822102425876011,41.0,447.0,0.5623471882640587
Halfeti Cedar Penhaligon's (unisex) ~ 2020,https://www.fragrantica.com/perfume/Penhaligon-s/Halfeti-Cedar-64560.html,201,128,2020,42,329,73,0.2301927194860814,0.6109422492401215,42.0,446.0,0.5858310626702997
Invictus Victory Rabanne (male) ~ 2021,https://www.fragrantica.com/perfume/Rabanne/Invictus-Victory-65177.html,299,330,2021,43,629,-31,0.11884368308351179,0.4753577106518283,43.0,445.0,0.46926536731634183
Sundowner Tauer Perfumes (unisex) ~ 2021,https://www.fragrantica.com/perfume/Tauer-Perfumes/Sundowner-70275.html,208,149,2021,44,357,59,0.21520342612419702,0.5826330532212886,44.0,444.0,0.5620253164556962
Terre d'Hermes Flacon H 2021 Eau de Toilette Hermès (male) ~ 2021,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Flacon-H-2021-Eau-de-Toilette-65396.html,168,74,2021,45,242,94,0.25267665952890794,0.6942148760330579,45.0,443.0,0.65
Legend Eau de Parfum Montblanc (male) ~ 2020,https://www.fragrantica.com/perfume/Montblanc/Legend-Eau-de-Parfum-62583.html,202,151,2020,46,353,51,0.20663811563169165,0.5722379603399433,46.0,442.0,0.5524296675191815
1 Million Parfum Rabanne (male) ~ 2020,https://www.fragrantica.com/perfume/Rabanne/1-Million-Parfum-60035.html,316,389,2020,47,705,-73,0.07387580299785867,0.4482269503546099,47.0,441.0,0.44414535666218036
Scandal Pour Homme Jean Paul Gaultier (male) ~ 2021,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-68074.html,289,342,2021,48,631,-53,0.09528907922912205,0.45800316957210774,48.0,440.0,0.452914798206278
Cool Water Parfum Davidoff (male) ~ 2021,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-Parfum-66525.html,165,109,2021,49,274,56,0.2119914346895075,0.6021897810218978,49.0,439.0,0.5737179487179487
Kenzo Homme Eau de Toilette Intense Kenzo (male) ~ 2021,https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Eau-de-Toilette-Intense-67899.html,183,154,2021,50,337,29,0.18308351177730195,0.543026706231454,50.0,438.0,0.5253333333333333
EGE / ΑΙΓΑΙΟ Nishane (unisex) ~ 2020,https://www.fragrantica.com/perfume/Nishane/EGE-AIGAIO-64092.html,167,124,2020,51,291,43,0.1980728051391863,0.5738831615120275,51.0,437.0,0.5501519756838906
Bvlgari Man Terrae Essence Bvlgari (male) ~ 2021,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Terrae-Essence-68293.html,186,162,2021,52,348,24,0.1777301927194861,0.5344827586206896,52.0,436.0,0.5181347150259067
Spicebomb Night Vision Eau de Parfum Viktor&Rolf (male) ~ 2020,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Night-Vision-Eau-de-Parfum-62253.html,219,238,2020,53,457,-19,0.1316916488222698,0.47921225382932164,53.0,435.0,0.4707070707070707
Paris – Édimbourg Chanel (unisex) ~ 2021,https://www.fragrantica.com/perfume/Chanel/Paris-Edimbourg-67269.html,174,154,2021,54,328,20,0.1734475374732334,0.5304878048780488,54.0,434.0,0.5136612021857924
Enclave Amouage (unisex) ~ 2020,https://www.fragrantica.com/perfume/Amouage/Enclave-62856.html,133,73,2020,55,206,60,0.2162740899357602,0.6456310679611651,55.0,433.0,0.6024590163934426
Polo Deep Blue Parfum Ralph Lauren (male) ~ 2020,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Deep-Blue-Parfum-59650.html,140,91,2020,56,231,49,0.20449678800856533,0.6060606060606061,56.0,432.0,0.5724907063197026
Nuit d'Issey Polaris Issey Miyake (male) ~ 2020,https://www.fragrantica.com/perfume/Issey-Miyake/Nuit-d-Issey-Polaris-61305.html,144,101,2020,57,245,43,0.1980728051391863,0.5877551020408164,57.0,431.0,0.558303886925795
Acqua di Giò Profondo Lights Giorgio Armani (male) ~ 2021,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Profondo-Lights-66265.html,199,220,2021,58,419,-21,0.12955032119914348,0.47494033412887826,58.0,430.0,0.4660831509846827
Oud for Happiness Initio Parfums Prives (unisex) ~ 2021,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Oud-for-Happiness-69224.html,177,191,2021,59,368,-14,0.13704496788008566,0.48097826086956524,59.0,429.0,0.47044334975369456
The One Luminous Night Dolce&Gabbana (male) ~ 2021,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-Luminous-Night-65224.html,143,124,2021,60,267,19,0.17237687366167026,0.5355805243445693,60.0,428.0,0.5147540983606558
Apple Brandy on the Rocks By Kilian (unisex) ~ 2021,https://www.fragrantica.com/perfume/By-Kilian/Apple-Brandy-on-the-Rocks-68326.html,148,136,2021,61,284,12,0.16488222698072807,0.5211267605633803,61.0,427.0,0.5031055900621118
Cuoium Orto Parisi (unisex) ~ 2021,https://www.fragrantica.com/perfume/Orto-Parisi/Cuoium-69923.html,137,114,2021,62,251,23,0.1766595289079229,0.545816733067729,62.0,426.0,0.5224913494809689
Vanille Havane Les Indemodables (unisex) ~ 2020,https://www.fragrantica.com/perfume/Les-Indemodables/Vanille-Havane-63395.html,126,92,2020,63,218,34,0.18843683083511778,0.5779816513761468,63.0,425.0,0.546875
Polo Cologne Intense Eau de Parfum Ralph Lauren (male) ~ 2021,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Cologne-Intense-Eau-de-Parfum-66411.html,125,92,2021,64,217,33,0.18736616702355463,0.576036866359447,64.0,424.0,0.5450980392156862
Azzaro Chrome Extreme Azzaro (male) ~ 2020,https://www.fragrantica.com/perfume/Azzaro/Azzaro-Chrome-Extreme-59020.html,120,82,2020,65,202,38,0.19271948608137046,0.594059405940594,65.0,423.0,0.5583333333333333
Orphéon Eau de Parfum Diptyque (unisex) ~ 2021,https://www.fragrantica.com/perfume/Diptyque/Orpheon-Eau-de-Parfum-65738.html,127,98,2021,66,225,29,0.18308351177730195,0.5644444444444444,66.0,422.0,0.5361216730038023
K by Dolce & Gabbana Eau de Parfum Dolce&Gabbana (male) ~ 2020,https://www.fragrantica.com/perfume/Dolce-Gabbana/K-by-Dolce-Gabbana-Eau-de-Parfum-62311.html,213,274,2020,67,487,-61,0.0867237687366167,0.43737166324435317,67.0,421.0,0.43238095238095237
L'Homme Le Parfum Yves Saint Laurent (male) ~ 2020,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-Le-Parfum-59731.html,109,66,2020,68,175,43,0.1980728051391863,0.6228571428571429,68.0,420.0,0.5774647887323944
Impact Intense Tommy Hilfiger (male) ~ 2021,https://www.fragrantica.com/perfume/Tommy-Hilfiger/Impact-Intense-67365.html,116,88,2021,69,204,28,0.18201284796573877,0.5686274509803921,69.0,419.0,0.5371900826446281
Armani Code Absolu Gold Giorgio Armani (male) ~ 2020,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Absolu-Gold-59334.html,88,33,2020,70,121,55,0.21092077087794434,0.7272727272727273,70.0,418.0,0.6415094339622641
Russian Musk II Areej Le Doré (unisex) ~ 2021,https://www.fragrantica.com/perfume/Areej-Le-Dore/Russian-Musk-II-67896.html,118,96,2021,71,214,22,0.17558886509635976,0.5514018691588785,71.0,417.0,0.5238095238095238
Bohemian Lime Goldfield & Banks Australia (unisex) ~ 2020,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Bohemian-Lime-60923.html,88,37,2020,72,125,51,0.20663811563169165,0.704,72.0,416.0,0.6257668711656442
Guilty Pour Homme Eau de Parfum Gucci (male) ~ 2020,https://www.fragrantica.com/perfume/Gucci/Guilty-Pour-Homme-Eau-de-Parfum-59987.html,102,67,2020,73,169,35,0.18950749464668096,0.6035502958579881,73.0,415.0,0.5603864734299517
Aventus 10th Anniversary Creed (male) ~ 2020,https://www.fragrantica.com/perfume/Creed/Aventus-10th-Anniversary-62845.html,154,173,2020,74,327,-19,0.1316916488222698,0.4709480122324159,74.0,414.0,0.4602739726027397
Colonia Futura Acqua di Parma (unisex) ~ 2020,https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Futura-62332.html,112,93,2020,75,205,19,0.17237687366167026,0.5463414634146342,75.0,413.0,0.5185185185185185
L'Ombre Des Merveilles Hermès (unisex) ~ 2020,https://www.fragrantica.com/perfume/Hermes/L-Ombre-Des-Merveilles-59799.html,101,72,2020,76,173,29,0.18308351177730195,0.5838150289017341,76.0,412.0,0.5450236966824644
Imagination Louis Vuitton (male) ~ 2021,https://www.fragrantica.com/perfume/Louis-Vuitton/Imagination-67370.html,110,95,2021,77,205,15,0.16809421841541758,0.5365853658536586,77.0,411.0,0.5102880658436214
Terre d'Hermes Flacon H 2020 Parfum Hermès (male) ~ 2020,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Flacon-H-2020-Parfum-59011.html,99,74,2020,78,173,25,0.17880085653104927,0.5722543352601156,78.0,410.0,0.5355450236966824
Vetiver Sensuel Mancera (unisex) ~ 2020,https://www.fragrantica.com/perfume/Mancera/Vetiver-Sensuel-61046.html,108,98,2020,79,206,10,0.16274089935760172,0.5242718446601942,79.0,409.0,0.5
Constantinople Penhaligon's (unisex) ~ 2021,https://www.fragrantica.com/perfume/Penhaligon-s/Constantinople-68998.html,94,76,2021,80,170,18,0.17130620985010708,0.5529411764705883,80.0,408.0,0.5192307692307693
Montabaco Verano Ormonde Jayne (unisex) ~ 2020,https://www.fragrantica.com/perfume/Ormonde-Jayne/Montabaco-Verano-60087.html,91,70,2020,81,161,21,0.1745182012847966,0.5652173913043478,81.0,407.0,0.5276381909547738
Black Incense Malaki Chopard (unisex) ~ 2020,https://www.fragrantica.com/perfume/Chopard/Black-Incense-Malaki-61770.html,86,65,2020,82,151,21,0.1745182012847966,0.5695364238410596,82.0,406.0,0.5291005291005291
Y Eau Fraiche Yves Saint Laurent (male) ~ 2020,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-Fraiche-60094.html,79,54,2020,83,133,25,0.17880085653104927,0.5939849624060151,83.0,405.0,0.543859649122807
Saharian Wind Mancera (unisex) ~ 2020,https://www.fragrantica.com/perfume/Mancera/Saharian-Wind-61044.html,94,85,2020,84,179,9,0.16167023554603854,0.5251396648044693,84.0,404.0,0.4976958525345622
Loewe 7 Cobalt Loewe (male) ~ 2021,https://www.fragrantica.com/perfume/Loewe/Loewe-7-Cobalt-66229.html,85,67,2021,85,152,18,0.17130620985010708,0.5592105263157895,85.0,403.0,0.5210526315789473
Zellige Limited Edition: Ambre Sultan Serge Lutens (unisex) ~ 2020,https://www.fragrantica.com/perfume/Serge-Lutens/Zellige-Limited-Edition-Ambre-Sultan-60630.html,91,80,2020,86,171,11,0.1638115631691649,0.5321637426900585,86.0,402.0,0.5023923444976076
9pm Afnan (male) ~ 2020,https://www.fragrantica.com/perfume/Afnan/9pm-65414.html,84,68,2020,87,152,16,0.16916488222698073,0.5526315789473685,87.0,401.0,0.5157894736842106
Valentino Uomo Born In Roma Yellow Dream Valentino (male) ~ 2021,https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-Born-In-Roma-Yellow-Dream-64614.html,100,100,2021,88,200,0,0.15203426124197003,0.5,88.0,400.0,0.4789915966386555
Oud Tobacco Montale (unisex) ~ 2020,https://www.fragrantica.com/perfume/Montale/Oud-Tobacco-61494.html,85,74,2020,89,159,11,0.1638115631691649,0.5345911949685535,89.0,399.0,0.5025380710659898
Les Absolus d'Orient Patchouli Ardent Guerlain (unisex) ~ 2020,https://www.fragrantica.com/perfume/Guerlain/Les-Absolus-d-Orient-Patchouli-Ardent-60494.html,63,34,2020,90,97,29,0.18308351177730195,0.6494845360824743,90.0,398.0,0.5703703703703704
L'Homme Rochas Rochas (male) ~ 2020,https://www.fragrantica.com/perfume/Rochas/L-Homme-Rochas-59056.html,60,29,2020,91,89,31,0.18522483940042828,0.6741573033707865,91.0,397.0,0.5826771653543307
Musk Therapy Initio Parfums Prives (unisex) ~ 2021,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Musk-Therapy-66097.html,61,32,2021,92,93,29,0.18308351177730195,0.6559139784946236,92.0,396.0,0.5725190839694656
Supremacy Not Only Intense Afnan (male) ~ 2021,https://www.fragrantica.com/perfume/Afnan/Supremacy-Not-Only-Intense-68271.html,81,73,2021,93,154,8,0.1605995717344754,0.525974025974026,93.0,395.0,0.4947916666666667
Rhinoceros Edition 2020 Zoologist Perfumes (unisex) ~ 2020,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Rhinoceros-Edition-2020-64004.html,88,89,2020,94,177,-1,0.15096359743040685,0.4971751412429379,94.0,394.0,0.4744186046511628
Iris Torréfié Guerlain (unisex) ~ 2020,https://www.fragrantica.com/perfume/Guerlain/Iris-Torrefie-62527.html,65,45,2020,95,110,20,0.1734475374732334,0.5909090909090909,95.0,393.0,0.5337837837837838
L'Homme À la Rose Maison Francis Kurkdjian (male) ~ 2020,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/L-Homme-A-la-Rose-61779.html,60,39,2020,96,99,21,0.1745182012847966,0.6060606060606061,96.0,392.0,0.5401459854014599
Silky Woods Goldfield & Banks Australia (unisex) ~ 2021,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Silky-Woods-66766.html,73,66,2021,97,139,7,0.15952890792291222,0.5251798561151079,97.0,391.0,0.4915254237288136
Bon Monsieur Rogue Perfumery (unisex) ~ 2020,https://www.fragrantica.com/perfume/Rogue-Perfumery/Bon-Monsieur-64537.html,51,22,2020,98,73,29,0.18308351177730195,0.6986301369863014,98.0,390.0,0.5855855855855856
L'Heure Verte By Kilian (unisex) ~ 2021,https://www.fragrantica.com/perfume/By-Kilian/L-Heure-Verte-68324.html,92,105,2021,99,197,-13,0.13811563169164884,0.467005076142132,99.0,389.0,0.451063829787234
Joop! Homme Eau de Parfum Joop! (male) ~ 2021,https://www.fragrantica.com/perfume/Joop/Joop-Homme-Eau-de-Parfum-67489.html,80,81,2021,100,161,-1,0.15096359743040685,0.4968944099378882,100.0,388.0,0.4723618090452261
Boss Bottled Eau de Parfum Hugo Boss (male) ~ 2020,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-Eau-de-Parfum-62744.html,88,98,2020,101,186,-10,0.14132762312633834,0.4731182795698925,101.0,387.0,0.45535714285714285
Chipmunk Zoologist Perfumes (unisex) ~ 2021,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Chipmunk-67998.html,70,63,2021,102,133,7,0.15952890792291222,0.5263157894736842,102.0,386.0,0.49122807017543857
Straight to Heaven Oud and Musk Special Blend 2021 By Kilian (unisex) ~ 2021,https://www.fragrantica.com/perfume/By-Kilian/Straight-to-Heaven-Oud-and-Musk-Special-Blend-2021-67097.html,55,33,2021,103,88,22,0.17558886509635976,0.625,103.0,385.0,0.5476190476190477
Bleu de Chanel All-Over Spray Chanel (male) ~ 2021,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-All-Over-Spray-67790.html,72,70,2021,104,142,2,0.15417558886509636,0.5070422535211268,104.0,384.0,0.4777777777777778
Musk Deer Zoologist Perfumes (unisex) ~ 2020,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Musk-Deer-62710.html,68,63,2020,105,131,5,0.1573875802997859,0.5190839694656488,105.0,383.0,0.48520710059171596
Bad Boy Le Parfum Carolina Herrera (male) ~ 2021,https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-Le-Parfum-65718.html,106,143,2021,106,249,-37,0.11241970021413278,0.42570281124497994,106.0,382.0,0.4181184668989547
Burlington 1819 Roja Dove (unisex) ~ 2020,https://www.fragrantica.com/perfume/Roja-Dove/Burlington-1819-62320.html,64,59,2020,107,123,5,0.1573875802997859,0.5203252032520326,107.0,381.0,0.484472049689441
Bvlgari Man Glacial Essence Bvlgari (male) ~ 2020,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Glacial-Essence-62569.html,75,83,2020,108,158,-8,0.14346895074946467,0.47468354430379744,108.0,380.0,0.45408163265306123
Lalique White in Black Lalique (male) ~ 2021,https://www.fragrantica.com/perfume/Lalique/Lalique-White-in-Black-66242.html,43,19,2021,109,62,24,0.1777301927194861,0.6935483870967742,109.0,379.0,0.57
Meander Amouage (unisex) ~ 2020,https://www.fragrantica.com/perfume/Amouage/Meander-62859.html,65,65,2020,110,130,0,0.15203426124197003,0.5,110.0,378.0,0.47023809523809523
Bentley For Men Silverlake Bentley (male) ~ 2020,https://www.fragrantica.com/perfume/Bentley/Bentley-For-Men-Silverlake-63168.html,58,52,2020,111,110,6,0.15845824411134904,0.5272727272727272,111.0,377.0,0.4864864864864865
Fantomas Nasomatto (unisex) ~ 2020,https://www.fragrantica.com/perfume/Nasomatto/Fantomas-62775.html,84,104,2020,112,188,-20,0.13062098501070665,0.44680851063829785,112.0,376.0,0.4336283185840708
Polo Red Eau de Parfum Ralph Lauren (male) ~ 2020,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Red-Eau-de-Parfum-61990.html,56,51,2020,113,107,5,0.1573875802997859,0.5233644859813084,113.0,375.0,0.4827586206896552
Ferragamo Intense Leather Salvatore Ferragamo (male) ~ 2021,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Ferragamo-Intense-Leather-65225.html,46,32,2021,114,78,14,0.1670235546038544,0.5897435897435898,114.0,374.0,0.5172413793103449
Kobraa Bvlgari (male) ~ 2020,https://www.fragrantica.com/perfume/Bvlgari/Kobraa-59754.html,39,23,2020,115,62,16,0.16916488222698073,0.6290322580645161,115.0,373.0,0.53
Iris Malikhân Maison Crivelli (unisex) ~ 2020,https://www.fragrantica.com/perfume/Maison-Crivelli/Iris-Malikhan-62617.html,55,56,2020,116,111,-1,0.15096359743040685,0.4954954954954955,116.0,372.0,0.46308724832214765
