name,link,upvotes,downvotes,year,order,total_votes,vote_diff,vote_diff_normalized,ratio,updated_order,inverse_order,bayes
A*Men Pure Havane Mugler (male) ~ 2011,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Havane-11444.html,166,87,2011,21,253,79,0.6666666666666666,0.6561264822134387,21.0,694.0,0.6340579710144928
A*Men Pure Malt Mugler (male) ~ 2009,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Malt-6103.html,180,118,2009,22,298,62,0.5654761904761905,0.6040268456375839,22.0,693.0,0.5887850467289719
Layton Parfums de Marly (unisex) ~ 2016,https://www.fragrantica.com/perfume/Parfums-de-Marly/Layton-39314.html,151,61,2016,23,212,90,0.7321428571428571,0.7122641509433962,23.0,692.0,0.6808510638297872
L’Homme Idéal Eau de Parfum Guerlain (male) ~ 2016,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Eau-de-Parfum-37735.html,149,59,2016,24,208,90,0.7321428571428571,0.7163461538461539,24.0,691.0,0.683982683982684
Vetiver Guerlain (male) ~ 2000,https://www.fragrantica.com/perfume/Guerlain/Vetiver-69.html,160,83,2000,25,243,77,0.6547619047619048,0.6584362139917695,25.0,690.0,0.6353383458646616
Jubilation XXV Man Amouage (male) ~ 2007,https://www.fragrantica.com/perfume/Amouage/Jubilation-XXV-Man-2366.html,157,77,2007,26,234,80,0.6726190476190476,0.6709401709401709,26.0,689.0,0.6459143968871596
Sauvage Dior (male) ~ 2015,https://www.fragrantica.com/perfume/Dior/Sauvage-31861.html,211,193,2015,27,404,18,0.30357142857142855,0.5222772277227723,27.0,688.0,0.5152224824355972
Allure Homme Sport Eau Extreme Chanel (male) ~ 2012,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-Eau-Extreme-14669.html,170,113,2012,28,283,57,0.5357142857142857,0.6007067137809188,28.0,687.0,0.5849673202614379
Spicebomb Extreme Viktor&Rolf (male) ~ 2015,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Extreme-30499.html,162,98,2015,29,260,64,0.5773809523809523,0.6230769230769231,29.0,686.0,0.6042402826855123
Habit Rouge Eau de Toilette Guerlain (male) ~ 1988,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-Eau-de-Toilette-16.html,139,86,1988,30,225,53,0.5119047619047619,0.6177777777777778,30.0,685.0,0.5967741935483871
Gucci Guilty Absolute Gucci (male) ~ 2017,https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Absolute-43040.html,152,115,2017,31,267,37,0.41666666666666663,0.5692883895131086,31.0,684.0,0.5551724137931034
London for Men Burberry (male) ~ 2006,https://www.fragrantica.com/perfume/Burberry/London-for-Men-804.html,135,83,2006,32,218,52,0.5059523809523809,0.6192660550458715,32.0,683.0,0.5975103734439834
L'Homme Yves Saint Laurent (male) ~ 2006,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-734.html,118,51,2006,33,169,67,0.5952380952380952,0.6982248520710059,33.0,682.0,0.6614583333333334
Chergui Serge Lutens (unisex) ~ 2001,https://www.fragrantica.com/perfume/Serge-Lutens/Chergui-2762.html,107,33,2001,34,140,74,0.6369047619047619,0.7642857142857142,34.0,681.0,0.7116564417177914
Gucci pour Homme (2003) Gucci (male) ~ 2003,https://www.fragrantica.com/perfume/Gucci/Gucci-pour-Homme-2003-691.html,127,74,2003,35,201,53,0.5119047619047619,0.6318407960199005,35.0,680.0,0.6071428571428571
Ultra Male Jean Paul Gaultier (male) ~ 2015,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Ultra-Male-30947.html,139,99,2015,36,238,40,0.43452380952380953,0.5840336134453782,36.0,679.0,0.5670498084291188
Prada L'Homme Prada (male) ~ 2016,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-39029.html,112,46,2016,37,158,66,0.5892857142857143,0.7088607594936709,37.0,678.0,0.6685082872928176
Club de Nuit Intense Man Armaf (male) ~ 2015,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Intense-Man-34696.html,147,117,2015,38,264,30,0.375,0.5568181818181818,38.0,677.0,0.5435540069686411
Antaeus Chanel (male) ~ 1981,https://www.fragrantica.com/perfume/Chanel/Antaeus-616.html,124,72,1981,39,196,52,0.5059523809523809,0.6326530612244898,39.0,676.0,0.6073059360730594
L’Homme Idéal Guerlain (male) ~ 2014,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-25780.html,125,75,2014,40,200,50,0.49404761904761907,0.625,40.0,675.0,0.600896860986547
Aqva Amara Bvlgari (male) ~ 2014,https://www.fragrantica.com/perfume/Bvlgari/Aqva-Amara-22675.html,120,67,2014,41,187,53,0.5119047619047619,0.6417112299465241,41.0,674.0,0.6142857142857143
L'Instant de Guerlain pour Homme Eau Extreme Guerlain (male) ~ 2005,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-Eau-Extreme-11570.html,97,22,2005,42,119,75,0.6428571428571428,0.8151260504201681,42.0,673.0,0.7464788732394366
Encre Noire A L'Extreme Lalique (male) ~ 2015,https://www.fragrantica.com/perfume/Lalique/Encre-Noire-A-L-Extreme-32356.html,120,71,2015,43,191,49,0.488095238095238,0.6282722513089005,43.0,672.0,0.602803738317757
Ombré Leather (2018) Tom Ford (unisex) ~ 2018,https://www.fragrantica.com/perfume/Tom-Ford/Ombre-Leather-2018-50239.html,110,52,2018,44,162,58,0.5416666666666666,0.6790123456790124,44.0,671.0,0.6432432432432432
Bvlgari Man In Black Bvlgari (male) ~ 2014,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-In-Black-26358.html,120,75,2014,45,195,45,0.4642857142857143,0.6153846153846154,45.0,670.0,0.591743119266055
Le Male Jean Paul Gaultier (male) ~ 1995,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Male-430.html,140,116,1995,46,256,24,0.3392857142857143,0.546875,46.0,669.0,0.5340501792114696
02 L'Air du Desert Marocain Tauer Perfumes (unisex) ~ 2005,https://www.fragrantica.com/perfume/Tauer-Perfumes/02-L-Air-du-Desert-Marocain-4573.html,94,25,2005,47,119,69,0.6071428571428571,0.7899159663865546,47.0,668.0,0.7253521126760564
L'Instant de Guerlain pour Homme EDP Guerlain (male) ~ 2015,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-EDP-44763.html,104,47,2015,48,151,57,0.5357142857142857,0.6887417218543046,48.0,667.0,0.6494252873563219
Dior Homme Cologne 2013 Dior (male) ~ 2013,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Cologne-2013-17256.html,101,41,2013,49,142,60,0.5535714285714285,0.7112676056338029,49.0,666.0,0.6666666666666666
Spicebomb Viktor&Rolf (male) ~ 2012,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-13857.html,113,65,2012,50,178,48,0.4821428571428571,0.6348314606741573,50.0,665.0,0.6069651741293532
Baccarat Rouge 540 Maison Francis Kurkdjian (unisex) ~ 2015,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Baccarat-Rouge-540-33519.html,124,88,2015,51,212,36,0.4107142857142857,0.5849056603773585,51.0,664.0,0.5659574468085107
A*Men Mugler (male) ~ 1996,https://www.fragrantica.com/perfume/Mugler/A-Men-705.html,119,82,1996,52,201,37,0.41666666666666663,0.5920398009950248,52.0,663.0,0.5714285714285714
Egoiste Platinum Chanel (male) ~ 1993,https://www.fragrantica.com/perfume/Chanel/Egoiste-Platinum-614.html,115,76,1993,53,191,39,0.42857142857142855,0.6020942408376964,53.0,662.0,0.5794392523364486
M7 Yves Saint Laurent (male) ~ 2002,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/M7-1031.html,93,32,2002,54,125,61,0.5595238095238095,0.744,54.0,661.0,0.6891891891891891
Bentley for Men Intense Bentley (male) ~ 2013,https://www.fragrantica.com/perfume/Bentley/Bentley-for-Men-Intense-17666.html,113,73,2013,55,186,40,0.43452380952380953,0.6075268817204301,55.0,660.0,0.583732057416268
Noir Extreme Tom Ford (male) ~ 2015,https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-29675.html,90,28,2015,56,118,62,0.5654761904761905,0.7627118644067796,56.0,659.0,0.7021276595744681
Narciso Rodriguez for Him Narciso Rodriguez (male) ~ 2007,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-for-Him-1063.html,103,67,2007,57,170,36,0.4107142857142857,0.6058823529411764,57.0,658.0,0.5803108808290155
Fahrenheit Le Parfum Dior (male) ~ 2014,https://www.fragrantica.com/perfume/Dior/Fahrenheit-Le-Parfum-23099.html,90,49,2014,58,139,41,0.44047619047619047,0.6474820143884892,58.0,657.0,0.6111111111111112
Eau Sauvage Dior (male) ~ 1966,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-231.html,83,35,1966,59,118,48,0.4821428571428571,0.7033898305084746,59.0,656.0,0.6524822695035462
Kouros Yves Saint Laurent (male) ~ 1981,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Kouros-735.html,118,108,1981,60,226,10,0.25595238095238093,0.5221238938053098,60.0,655.0,0.5100401606425703
Valentino Uomo Valentino (male) ~ 2014,https://www.fragrantica.com/perfume/Valentino/Valentino-Uomo-19558.html,89,52,2014,61,141,37,0.41666666666666663,0.6312056737588653,61.0,654.0,0.5975609756097561
Reflection Man Amouage (male) ~ 2006,https://www.fragrantica.com/perfume/Amouage/Reflection-Man-920.html,84,43,2006,62,127,41,0.44047619047619047,0.6614173228346457,62.0,653.0,0.62
Bleu de Chanel Parfum Chanel (male) ~ 2018,https://www.fragrantica.com/perfume/Chanel/Bleu-de-Chanel-Parfum-49912.html,110,97,2018,63,207,13,0.27380952380952384,0.5314009661835749,63.0,652.0,0.5173913043478261
Prada Amber Pour Homme (Prada Man) Prada (male) ~ 2006,https://www.fragrantica.com/perfume/Prada/Prada-Amber-Pour-Homme-Prada-Man-1044.html,91,59,2006,64,150,32,0.38690476190476186,0.6066666666666667,64.0,651.0,0.5780346820809249
Opium Pour Homme Yves Saint Laurent (male) ~ 1995,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Opium-Pour-Homme-562.html,86,50,1995,65,136,36,0.4107142857142857,0.6323529411764706,65.0,650.0,0.5974842767295597
Versace Man Eau Fraiche Versace (male) ~ 2006,https://www.fragrantica.com/perfume/Versace/Versace-Man-Eau-Fraiche-644.html,90,58,2006,66,148,32,0.38690476190476186,0.6081081081081081,66.0,649.0,0.5789473684210527
Interlude Man Amouage (male) ~ 2012,https://www.fragrantica.com/perfume/Amouage/Interlude-Man-15294.html,92,64,2012,67,156,28,0.3630952380952381,0.5897435897435898,67.0,648.0,0.5642458100558659
Versace Pour Homme Dylan Blue Versace (male) ~ 2016,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Dylan-Blue-40031.html,102,86,2016,68,188,16,0.29166666666666663,0.5425531914893617,68.0,647.0,0.5260663507109005
Grey Vetiver Tom Ford (male) ~ 2009,https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-6697.html,79,40,2009,69,119,39,0.42857142857142855,0.6638655462184874,69.0,646.0,0.6197183098591549
Midnight in Paris Van Cleef & Arpels (male) ~ 2010,https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Midnight-in-Paris-9685.html,79,41,2010,70,120,38,0.42261904761904756,0.6583333333333333,70.0,645.0,0.6153846153846154
Coromandel Eau de Parfum Chanel (unisex) ~ 2016,https://www.fragrantica.com/perfume/Chanel/Coromandel-Eau-de-Parfum-41783.html,80,46,2016,71,126,34,0.39880952380952384,0.6349206349206349,71.0,644.0,0.5973154362416108
Eau des Baux L'Occitane en Provence (male) ~ 2006,https://www.fragrantica.com/perfume/L-Occitane-en-Provence/Eau-des-Baux-2034.html,73,35,2006,72,108,38,0.42261904761904756,0.6759259259259259,72.0,643.0,0.6259541984732825
Eau Sauvage Parfum Dior (male) ~ 2012,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-14811.html,71,31,2012,73,102,40,0.43452380952380953,0.696078431372549,73.0,642.0,0.64
CH Men Prive Carolina Herrera (male) ~ 2015,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Prive-31508.html,93,76,2015,74,169,17,0.2976190476190476,0.5502958579881657,74.0,641.0,0.53125
Gucci Pour Homme II Gucci (male) ~ 2007,https://www.fragrantica.com/perfume/Gucci/Gucci-Pour-Homme-II-1119.html,69,29,2007,75,98,40,0.43452380952380953,0.7040816326530612,75.0,640.0,0.6446280991735537
Guerlain Homme L'Eau Boisée Guerlain (male) ~ 2012,https://www.fragrantica.com/perfume/Guerlain/Guerlain-Homme-L-Eau-Boisee-14180.html,74,42,2012,76,116,32,0.38690476190476186,0.6379310344827587,76.0,639.0,0.5971223021582733
La Collection M7 Oud Absolu Yves Saint Laurent (male) ~ 2011,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Collection-M7-Oud-Absolu-13735.html,71,40,2011,77,111,31,0.38095238095238093,0.6396396396396397,77.0,638.0,0.5970149253731343
L'Instant de Guerlain pour Homme EDT Guerlain (male) ~ 2016,https://www.fragrantica.com/perfume/Guerlain/L-Instant-de-Guerlain-pour-Homme-EDT-44762.html,63,25,2016,78,88,38,0.42261904761904756,0.7159090909090909,78.0,637.0,0.6486486486486487
Acqua di Gio Giorgio Armani (male) ~ 1996,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-410.html,100,101,1996,79,201,-1,0.19047619047619047,0.4975124378109453,79.0,636.0,0.48660714285714285
Versace Pour Homme Versace (male) ~ 2008,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-2318.html,81,64,2008,80,145,17,0.2976190476190476,0.5586206896551724,80.0,635.0,0.5357142857142857
Ambre Sultan Serge Lutens (unisex) ~ 1993,https://www.fragrantica.com/perfume/Serge-Lutens/Ambre-Sultan-2760.html,70,43,1993,81,113,27,0.3571428571428571,0.6194690265486725,81.0,634.0,0.5808823529411765
Grand Soir Maison Francis Kurkdjian (unisex) ~ 2016,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Grand-Soir-40816.html,63,30,2016,82,93,33,0.39285714285714285,0.6774193548387096,82.0,633.0,0.6206896551724138
Tobacco Vanille Tom Ford (unisex) ~ 2007,https://www.fragrantica.com/perfume/Tom-Ford/Tobacco-Vanille-1825.html,63,30,2007,83,93,33,0.39285714285714285,0.6774193548387096,83.0,632.0,0.6206896551724138
Aqva Pour Homme Bvlgari (male) ~ 2005,https://www.fragrantica.com/perfume/Bvlgari/Aqva-Pour-Homme-153.html,76,57,2005,84,133,19,0.30952380952380953,0.5714285714285714,84.0,631.0,0.5448717948717948
Sauvage Eau de Parfum Dior (male) ~ 2018,https://www.fragrantica.com/perfume/Dior/Sauvage-Eau-de-Parfum-48100.html,106,118,2018,85,224,-12,0.125,0.4732142857142857,85.0,630.0,0.46558704453441296
Jazz Club Maison Martin Margiela (male) ~ 2013,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Jazz-Club-20541.html,62,31,2013,86,93,31,0.38095238095238093,0.6666666666666666,86.0,629.0,0.6120689655172413
Noir de Noir Tom Ford (unisex) ~ 2007,https://www.fragrantica.com/perfume/Tom-Ford/Noir-de-Noir-1822.html,81,71,2007,87,152,10,0.25595238095238093,0.5328947368421053,87.0,628.0,0.5142857142857142
The One for Men Dolce&Gabbana (male) ~ 2008,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-for-Men-2056.html,70,49,2008,88,119,21,0.3214285714285714,0.5882352941176471,88.0,627.0,0.5563380281690141
Allure Homme Sport Chanel (male) ~ 2004,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-Sport-607.html,71,52,2004,89,123,19,0.30952380952380953,0.5772357723577236,89.0,626.0,0.547945205479452
By the Fireplace Maison Martin Margiela (unisex) ~ 2015,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/By-the-Fireplace-31623.html,58,27,2015,90,85,31,0.38095238095238093,0.6823529411764706,90.0,625.0,0.6203703703703703
Declaration d'Un Soir Cartier (male) ~ 2012,https://www.fragrantica.com/perfume/Cartier/Declaration-d-Un-Soir-15462.html,61,39,2012,91,100,22,0.32738095238095233,0.61,91.0,624.0,0.5691056910569106
Black Afgano Nasomatto (unisex) ~ 2009,https://www.fragrantica.com/perfume/Nasomatto/Black-Afgano-6472.html,70,58,2009,92,128,12,0.26785714285714285,0.546875,92.0,623.0,0.5231788079470199
Les Exclusifs de Chanel Sycomore Chanel (unisex) ~ 2008,https://www.fragrantica.com/perfume/Chanel/Les-Exclusifs-de-Chanel-Sycomore-4688.html,56,31,2008,93,87,25,0.34523809523809523,0.6436781609195402,93.0,622.0,0.5909090909090909
Prada L'Homme Intense Prada (male) ~ 2017,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-Intense-45396.html,73,66,2017,94,139,7,0.23809523809523808,0.5251798561151079,94.0,621.0,0.5061728395061729
Pour Un Homme de Caron Caron (male) ~ 1934,https://www.fragrantica.com/perfume/Caron/Pour-Un-Homme-de-Caron-3166.html,64,48,1934,95,112,16,0.29166666666666663,0.5714285714285714,95.0,620.0,0.5407407407407407
Dark Rebel John Varvatos (male) ~ 2015,https://www.fragrantica.com/perfume/John-Varvatos/Dark-Rebel-31760.html,59,38,2015,96,97,21,0.3214285714285714,0.6082474226804123,96.0,619.0,0.5666666666666667
Jaipur Homme Boucheron (male) ~ 1998,https://www.fragrantica.com/perfume/Boucheron/Jaipur-Homme-137.html,53,26,1998,97,79,27,0.3571428571428571,0.6708860759493671,97.0,618.0,0.6078431372549019
Epic Man Amouage (male) ~ 2009,https://www.fragrantica.com/perfume/Amouage/Epic-Man-6537.html,60,41,2009,98,101,19,0.30952380952380953,0.594059405940594,98.0,617.0,0.5564516129032258
Comme des Garcons Series 3 Incense: Avignon Comme des Garcons (unisex) ~ 2002,https://www.fragrantica.com/perfume/Comme-des-Garcons/Comme-des-Garcons-Series-3-Incense-Avignon-1230.html,54,30,2002,99,84,24,0.3392857142857143,0.6428571428571429,99.0,616.0,0.5887850467289719
Gentleman Eau de Parfum Givenchy (male) ~ 2018,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Parfum-48476.html,72,69,2018,100,141,3,0.21428571428571427,0.5106382978723404,100.0,615.0,0.49390243902439024
Allure Homme Chanel (male) ~ 1999,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-523.html,60,46,1999,101,106,14,0.27976190476190477,0.5660377358490566,101.0,614.0,0.5348837209302325
Obsession for Men Calvin Klein (male) ~ 1986,https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-for-Men-249.html,50,26,1986,102,76,24,0.3392857142857143,0.6578947368421053,102.0,613.0,0.5959595959595959
Dior Homme 2005 Dior (male) ~ 2005,https://www.fragrantica.com/perfume/Dior/Dior-Homme-2005-230.html,54,36,2005,103,90,18,0.30357142857142855,0.6,103.0,612.0,0.5575221238938053
L’Homme Idéal Cologne Guerlain (male) ~ 2015,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Cologne-30620.html,58,44,2015,104,102,14,0.27976190476190477,0.5686274509803921,104.0,611.0,0.536
Dolce&Gabbana pour Homme (1994) Dolce&Gabbana (male) ~ 1994,https://www.fragrantica.com/perfume/Dolce-Gabbana/Dolce-Gabbana-pour-Homme-1994-483.html,51,30,1994,105,81,21,0.3214285714285714,0.6296296296296297,105.0,610.0,0.5769230769230769
Carlisle Parfums de Marly (unisex) ~ 2015,https://www.fragrantica.com/perfume/Parfums-de-Marly/Carlisle-33514.html,50,29,2015,106,79,21,0.3214285714285714,0.6329113924050633,106.0,609.0,0.5784313725490197
A*Men Pure Tonka Mugler (male) ~ 2016,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Tonka-35590.html,53,35,2016,107,88,18,0.30357142857142855,0.6022727272727273,107.0,608.0,0.5585585585585585
Bois du Portugal Creed (male) ~ 1987,https://www.fragrantica.com/perfume/Creed/Bois-du-Portugal-3805.html,50,30,1987,108,80,20,0.31547619047619047,0.625,108.0,607.0,0.5728155339805825
Pardon Nasomatto (male) ~ 2011,https://www.fragrantica.com/perfume/Nasomatto/Pardon-12130.html,47,27,2011,109,74,20,0.31547619047619047,0.6351351351351351,109.0,606.0,0.5773195876288659
Midnight in Paris Eau de Parfum Van Cleef & Arpels (male) ~ 2010,https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Midnight-in-Paris-Eau-de-Parfum-31465.html,44,23,2010,110,67,21,0.3214285714285714,0.6567164179104478,110.0,605.0,0.5888888888888889
Cool Water Davidoff (male) ~ 1988,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-507.html,59,56,1988,111,115,3,0.21428571428571427,0.5130434782608696,111.0,604.0,0.4927536231884058
Narciso Rodriguez for Him Bleu Noir Narciso Rodriguez (male) ~ 2015,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-for-Him-Bleu-Noir-31247.html,52,43,2015,112,95,9,0.25,0.5473684210526316,112.0,603.0,0.5169491525423728
Artisan Pure John Varvatos (male) ~ 2017,https://www.fragrantica.com/perfume/John-Varvatos/Artisan-Pure-46623.html,50,39,2017,113,89,11,0.26190476190476186,0.5617977528089888,113.0,602.0,0.5267857142857143
Yatagan Caron (male) ~ 1978,https://www.fragrantica.com/perfume/Caron/Yatagan-4024.html,50,40,1978,114,90,10,0.25595238095238093,0.5555555555555556,114.0,601.0,0.5221238938053098
Dior Homme Intense 2007 Dior (male) ~ 2007,https://www.fragrantica.com/perfume/Dior/Dior-Homme-Intense-2007-1771.html,40,20,2007,115,60,20,0.31547619047619047,0.6666666666666666,115.0,600.0,0.5903614457831325
Colonia Leather Eau de Cologne Concentrée Acqua di Parma (male) ~ 2014,https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Leather-Eau-de-Cologne-Concentree-25349.html,38,17,2014,116,55,21,0.3214285714285714,0.6909090909090909,116.0,599.0,0.6025641025641025
Memoir Man Amouage (male) ~ 2010,https://www.fragrantica.com/perfume/Amouage/Memoir-Man-10145.html,40,22,2010,117,62,18,0.30357142857142855,0.6451612903225806,117.0,598.0,0.5764705882352941
Declaration Cartier (male) ~ 1998,https://www.fragrantica.com/perfume/Cartier/Declaration-307.html,45,32,1998,118,77,13,0.27380952380952384,0.5844155844155844,118.0,597.0,0.54
Eau Sauvage Parfum 2017 Dior (male) ~ 2017,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Parfum-2017-43977.html,37,16,2017,119,53,21,0.3214285714285714,0.6981132075471698,119.0,596.0,0.6052631578947368
CH Men Carolina Herrera (male) ~ 2009,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-6759.html,55,53,2009,120,108,2,0.20833333333333331,0.5092592592592593,120.0,595.0,0.48854961832061067
New York Intense Nicolai Parfumeur Createur (unisex) ~ 2014,https://www.fragrantica.com/perfume/Nicolai-Parfumeur-Createur/New-York-Intense-28180.html,47,38,2014,121,85,9,0.25,0.5529411764705883,121.0,594.0,0.5185185185185185
