name,link,upvotes,downvotes,year,order,total_votes,vote_diff,vote_diff_normalized,ratio,updated_order,inverse_order,bayes
Bvlgari Man Wood Neroli Bvlgari (male) ~ 2019,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Wood-Neroli-55688.html,268,173,2019,23,441,95,0.3864628820960698,0.6077097505668935,23.0,344.0,0.5945945945945946
The One For Men Eau de Parfum Intense Dolce&Gabbana (male) ~ 2020,https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-For-Men-Eau-de-Parfum-Intense-59313.html,255,147,2020,24,402,108,0.41484716157205237,0.6343283582089553,24.0,343.0,0.6176470588235294
Les Absolus d'Orient Cuir Intense Guerlain (unisex) ~ 2019,https://www.fragrantica.com/perfume/Guerlain/Les-Absolus-d-Orient-Cuir-Intense-55393.html,247,153,2019,25,400,94,0.38427947598253276,0.6175,25.0,342.0,0.6022727272727273
Armani Code Absolu Gold Giorgio Armani (male) ~ 2020,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Absolu-Gold-59334.html,267,202,2020,26,469,65,0.32096069868995636,0.5692963752665245,26.0,341.0,0.5599214145383105
Narciso Rodriguez For Him Bleu Noir Eau De Toilette Extreme Narciso Rodriguez (male) ~ 2020,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-For-Him-Bleu-Noir-Eau-De-Toilette-Extreme-59238.html,234,151,2020,27,385,83,0.36026200873362446,0.6077922077922078,27.0,340.0,0.5929411764705882
La Nuit de L'Homme Eau de Parfum Yves Saint Laurent (male) ~ 2019,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/La-Nuit-de-L-Homme-Eau-de-Parfum-55078.html,223,131,2019,28,354,92,0.3799126637554585,0.6299435028248588,28.0,339.0,0.6116751269035533
Les Absolus d'Orient Bois Mystérieux Guerlain (unisex) ~ 2019,https://www.fragrantica.com/perfume/Guerlain/Les-Absolus-d-Orient-Bois-Mysterieux-53241.html,199,113,2019,29,312,86,0.3668122270742358,0.6378205128205128,29.0,338.0,0.6164772727272727
Le Beau Jean Paul Gaultier (male) ~ 2019,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Le-Beau-55785.html,238,220,2019,30,458,18,0.2183406113537118,0.519650655021834,30.0,337.0,0.5140562248995983
Ganymede Marc-Antoine Barrois (unisex) ~ 2019,https://www.fragrantica.com/perfume/Marc-Antoine-Barrois/Ganymede-54720.html,198,143,2019,31,341,55,0.29912663755458513,0.5806451612903226,31.0,336.0,0.5669291338582677
Halloween Man X Halloween (male) ~ 2019,https://www.fragrantica.com/perfume/Halloween/Halloween-Man-X-53215.html,200,149,2019,32,349,51,0.2903930131004367,0.5730659025787965,32.0,335.0,0.5604113110539846
L'Ombre Des Merveilles Hermès (unisex) ~ 2020,https://www.fragrantica.com/perfume/Hermes/L-Ombre-Des-Merveilles-59799.html,187,137,2020,33,324,50,0.28820960698689957,0.5771604938271605,33.0,334.0,0.5631868131868132
Leather Eau de Parfum Acqua di Parma (unisex) ~ 2019,https://www.fragrantica.com/perfume/Acqua-di-Parma/Leather-Eau-de-Parfum-55999.html,179,128,2019,34,307,51,0.2903930131004367,0.5830618892508144,34.0,333.0,0.5677233429394812
Instant Crush Mancera (unisex) ~ 2019,https://www.fragrantica.com/perfume/Mancera/Instant-Crush-54885.html,194,162,2019,35,356,32,0.24890829694323144,0.5449438202247191,35.0,332.0,0.5353535353535354
,,144,62,0,36,206,82,0.35807860262008734,0.6990291262135923,36.0,331.0,0.6585365853658537
L’Homme Idéal Cool Guerlain (male) ~ 2019,https://www.fragrantica.com/perfume/Guerlain/L-Homme-Ideal-Cool-54452.html,211,208,2019,37,419,3,0.185589519650655,0.5035799522673031,37.0,330.0,0.4989106753812636
Terre d'Hermes Flacon H 2019 Parfum Hermès (male) ~ 2019,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Flacon-H-2019-Parfum-53462.html,148,84,2019,38,232,64,0.3187772925764192,0.6379310344827587,38.0,329.0,0.6102941176470589
Enclave Amouage (unisex) ~ 2020,https://www.fragrantica.com/perfume/Amouage/Enclave-62856.html,143,89,2020,39,232,54,0.29694323144104806,0.6163793103448276,39.0,328.0,0.5919117647058824
Pure XS Night Rabanne (male) ~ 2019,https://www.fragrantica.com/perfume/Rabanne/Pure-XS-Night-53453.html,201,205,2019,40,406,-4,0.1703056768558952,0.49507389162561577,40.0,327.0,0.4910313901345291
Overture Man Amouage (male) ~ 2019,https://www.fragrantica.com/perfume/Amouage/Overture-Man-55859.html,132,68,2019,41,200,64,0.3187772925764192,0.66,41.0,326.0,0.625
Meander Amouage (unisex) ~ 2020,https://www.fragrantica.com/perfume/Amouage/Meander-62859.html,150,110,2020,42,260,40,0.2663755458515284,0.5769230769230769,42.0,325.0,0.56
Cool Water Intense Davidoff (male) ~ 2019,https://www.fragrantica.com/perfume/Davidoff/Cool-Water-Intense-55266.html,133,92,2019,43,225,41,0.2685589519650655,0.5911111111111111,43.0,324.0,0.569811320754717
Spicebomb Night Vision Eau de Parfum Viktor&Rolf (male) ~ 2020,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Night-Vision-Eau-de-Parfum-62253.html,160,148,2020,44,308,12,0.2052401746724891,0.5194805194805194,44.0,323.0,0.5114942528735632
Sedley Parfums de Marly (unisex) ~ 2019,https://www.fragrantica.com/perfume/Parfums-de-Marly/Sedley-56273.html,122,81,2019,45,203,41,0.2685589519650655,0.6009852216748769,45.0,322.0,0.5761316872427984
Y Live Yves Saint Laurent (male) ~ 2019,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Live-55810.html,125,88,2019,46,213,37,0.259825327510917,0.5868544600938967,46.0,321.0,0.5652173913043478
Aimez Moi Comme Je Suis Caron (male) ~ 2020,https://www.fragrantica.com/perfume/Caron/Aimez-Moi-Comme-Je-Suis-62675.html,112,65,2020,47,177,47,0.2816593886462882,0.632768361581921,47.0,320.0,0.5990783410138248
Boss The Scent Absolute Hugo Boss (male) ~ 2019,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-The-Scent-Absolute-56295.html,150,142,2019,48,292,8,0.19650655021834063,0.5136986301369864,48.0,319.0,0.5060240963855421
Gentle Fluidity Silver Maison Francis Kurkdjian (unisex) ~ 2019,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Gentle-Fluidity-Silver-53400.html,128,98,2019,49,226,30,0.24454148471615722,0.5663716814159292,49.0,318.0,0.5488721804511278
1 Million Parfum Rabanne (male) ~ 2020,https://www.fragrantica.com/perfume/Rabanne/1-Million-Parfum-60035.html,236,318,2020,50,554,-82,0.0,0.4259927797833935,50.0,317.0,0.4276094276094276
Tuscan Leather Intense Tom Ford (unisex) ~ 2019,https://www.fragrantica.com/perfume/Tom-Ford/Tuscan-Leather-Intense-55340.html,101,55,2019,51,156,46,0.2794759825327511,0.6474358974358975,51.0,316.0,0.6071428571428571
Aventus 10th Anniversary Creed (male) ~ 2020,https://www.fragrantica.com/perfume/Creed/Aventus-10th-Anniversary-62845.html,210,275,2020,52,485,-65,0.03711790393013101,0.4329896907216495,52.0,315.0,0.4342857142857143
Halfeti Leather Penhaligon's (unisex) ~ 2020,https://www.fragrantica.com/perfume/Penhaligon-s/Halfeti-Leather-61523.html,110,88,2020,53,198,22,0.22707423580786026,0.5555555555555556,53.0,314.0,0.5378151260504201
Sandalo Eau de Parfum Acqua di Parma (unisex) ~ 2019,https://www.fragrantica.com/perfume/Acqua-di-Parma/Sandalo-Eau-de-Parfum-56002.html,94,56,2019,54,150,38,0.26200873362445415,0.6266666666666667,54.0,313.0,0.5894736842105263
Squid Zoologist Perfumes (unisex) ~ 2019,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Squid-56294.html,107,84,2019,55,191,23,0.2292576419213974,0.5602094240837696,55.0,312.0,0.5411255411255411
Pegasus Exclusif Parfums de Marly (male) ~ 2020,https://www.fragrantica.com/perfume/Parfums-de-Marly/Pegasus-Exclusif-63100.html,84,44,2020,56,128,40,0.2663755458515284,0.65625,56.0,311.0,0.6071428571428571
Megamare Orto Parisi (unisex) ~ 2019,https://www.fragrantica.com/perfume/Orto-Parisi/Megamare-53471.html,117,111,2019,57,228,6,0.19213973799126638,0.5131578947368421,57.0,310.0,0.503731343283582
K by Dolce & Gabbana Eau de Parfum Dolce&Gabbana (male) ~ 2020,https://www.fragrantica.com/perfume/Dolce-Gabbana/K-by-Dolce-Gabbana-Eau-de-Parfum-62311.html,164,205,2020,58,369,-41,0.08951965065502183,0.4444444444444444,58.0,309.0,0.4449877750611247
Winter Palace Memo Paris (unisex) ~ 2019,https://www.fragrantica.com/perfume/Memo-Paris/Winter-Palace-55377.html,95,71,2019,59,166,24,0.23144104803493448,0.572289156626506,59.0,308.0,0.5485436893203883
Oud Rosewood Dior (unisex) ~ 2020,https://www.fragrantica.com/perfume/Dior/Oud-Rosewood-60318.html,96,74,2020,60,170,22,0.22707423580786026,0.5647058823529412,60.0,307.0,0.5428571428571428
Ristretto Intense Café Montale (unisex) ~ 2019,https://www.fragrantica.com/perfume/Montale/Ristretto-Intense-Cafe-55001.html,84,50,2019,61,134,34,0.25327510917030566,0.6268656716417911,61.0,306.0,0.5862068965517241
L'Homme Le Parfum Yves Saint Laurent (male) ~ 2020,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-Le-Parfum-59731.html,119,123,2020,62,242,-4,0.1703056768558952,0.49173553719008267,62.0,305.0,0.4858156028368794
Guilty Pour Homme Eau de Parfum Gucci (male) ~ 2020,https://www.fragrantica.com/perfume/Gucci/Guilty-Pour-Homme-Eau-de-Parfum-59987.html,126,141,2020,63,267,-15,0.1462882096069869,0.47191011235955055,63.0,304.0,0.46905537459283386
Interlude 53 Man Amouage (male) ~ 2020,https://www.fragrantica.com/perfume/Amouage/Interlude-53-Man-64153.html,68,27,2020,64,95,41,0.2685589519650655,0.7157894736842105,64.0,303.0,0.6370370370370371
Le Lion Eau de Parfum Chanel (unisex) ~ 2020,https://www.fragrantica.com/perfume/Chanel/Le-Lion-Eau-de-Parfum-61036.html,80,57,2020,65,137,23,0.2292576419213974,0.583941605839416,65.0,302.0,0.5536723163841808
Colonia Futura Acqua di Parma (unisex) ~ 2020,https://www.fragrantica.com/perfume/Acqua-di-Parma/Colonia-Futura-62332.html,82,64,2020,66,146,18,0.2183406113537118,0.5616438356164384,66.0,301.0,0.5376344086021505
Bee Zoologist Perfumes (unisex) ~ 2019,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Bee-58140.html,82,64,2019,67,146,18,0.2183406113537118,0.5616438356164384,67.0,300.0,0.5376344086021505
Danger Pour Homme Parfum Cologne Roja Dove (male) ~ 2019,https://www.fragrantica.com/perfume/Roja-Dove/Danger-Pour-Homme-Parfum-Cologne-57875.html,78,58,2019,68,136,20,0.22270742358078602,0.5735294117647058,68.0,299.0,0.5454545454545454
Signature Noir Zaharoff (male) ~ 2020,https://www.fragrantica.com/perfume/Zaharoff/Signature-Noir-61902.html,64,33,2020,69,97,31,0.24672489082969432,0.6597938144329897,69.0,298.0,0.5985401459854015
Kalan Parfums de Marly (unisex) ~ 2019,https://www.fragrantica.com/perfume/Parfums-de-Marly/Kalan-56036.html,103,113,2019,70,216,-10,0.1572052401746725,0.47685185185185186,70.0,297.0,0.47265625
Y Eau Fraiche Yves Saint Laurent (male) ~ 2020,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-Fraiche-60094.html,100,111,2020,71,211,-11,0.15502183406113537,0.47393364928909953,71.0,296.0,0.4701195219123506
L'Homme Rochas Rochas (male) ~ 2020,https://www.fragrantica.com/perfume/Rochas/L-Homme-Rochas-59056.html,86,83,2020,72,169,3,0.185589519650655,0.5088757396449705,72.0,295.0,0.49760765550239233
Sticky Fingers Francesca Bianchi (unisex) ~ 2020,https://www.fragrantica.com/perfume/Francesca-Bianchi/Sticky-Fingers-61631.html,61,33,2020,73,94,28,0.24017467248908297,0.648936170212766,73.0,294.0,0.5895522388059702
The Moon Frederic Malle (unisex) ~ 2019,https://www.fragrantica.com/perfume/Frederic-Malle/The-Moon-56095.html,58,28,2019,74,86,30,0.24454148471615722,0.6744186046511628,74.0,293.0,0.6031746031746031
Legend Eau de Parfum Montblanc (male) ~ 2020,https://www.fragrantica.com/perfume/Montblanc/Legend-Eau-de-Parfum-62583.html,59,31,2020,75,90,28,0.24017467248908297,0.6555555555555556,75.0,292.0,0.5923076923076923
Invictus Legend Rabanne (male) ~ 2019,https://www.fragrantica.com/perfume/Rabanne/Invictus-Legend-54323.html,132,178,2019,76,310,-46,0.07860262008733625,0.4258064516129032,76.0,291.0,0.42857142857142855
Costume National Homme Parfum CoSTUME NATIONAL (male) ~ 2020,https://www.fragrantica.com/perfume/CoSTUME-NATIONAL/Costume-National-Homme-Parfum-64016.html,60,34,2020,77,94,26,0.23580786026200873,0.6382978723404256,77.0,290.0,0.582089552238806
Acqua di Giò Absolu Instinct Giorgio Armani (male) ~ 2019,https://www.fragrantica.com/perfume/Giorgio-Armani/Acqua-di-Gio-Absolu-Instinct-53764.html,83,81,2019,78,164,2,0.18340611353711792,0.5060975609756098,78.0,289.0,0.4950980392156863
Illusione for Him Bottega Veneta (male) ~ 2019,https://www.fragrantica.com/perfume/Bottega-Veneta/Illusione-for-Him-55301.html,79,76,2019,79,155,3,0.185589519650655,0.5096774193548387,79.0,288.0,0.49743589743589745
The Black Knight Francesca Bianchi (unisex) ~ 2019,https://www.fragrantica.com/perfume/Francesca-Bianchi/The-Black-Knight-57019.html,66,50,2019,80,116,16,0.21397379912663755,0.5689655172413793,80.0,287.0,0.5384615384615384
Bohemian Lime Goldfield & Banks Australia (unisex) ~ 2020,https://www.fragrantica.com/perfume/Goldfield-Banks-Australia/Bohemian-Lime-60923.html,68,55,2020,81,123,13,0.20742358078602618,0.5528455284552846,81.0,286.0,0.5276073619631901
Terrible Teddy Penhaligon's (male) ~ 2019,https://www.fragrantica.com/perfume/Penhaligon-s/Terrible-Teddy-55441.html,75,70,2019,82,145,5,0.18995633187772926,0.5172413793103449,82.0,285.0,0.5027027027027027
Warm Black Zara (male) ~ 2020,https://www.fragrantica.com/perfume/Zara/Warm-Black-62359.html,82,85,2020,83,167,-3,0.17248908296943233,0.49101796407185627,83.0,284.0,0.4830917874396135
Les Absolus d'Orient Patchouli Ardent Guerlain (unisex) ~ 2020,https://www.fragrantica.com/perfume/Guerlain/Les-Absolus-d-Orient-Patchouli-Ardent-60494.html,53,28,2020,84,81,25,0.2336244541484716,0.654320987654321,84.0,283.0,0.5867768595041323
Etruscan Water Francesca Bianchi (unisex) ~ 2019,https://www.fragrantica.com/perfume/Francesca-Bianchi/Etruscan-Water-54516.html,62,47,2019,85,109,15,0.21179039301310043,0.5688073394495413,85.0,282.0,0.5369127516778524
Emporio Armani Stronger With You Freeze Giorgio Armani (male) ~ 2020,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Freeze-58808.html,109,142,2020,86,251,-33,0.10698689956331878,0.4342629482071713,86.0,281.0,0.436426116838488
Azzaro Pour Homme Ginger Lover Azzaro (male) ~ 2019,https://www.fragrantica.com/perfume/Azzaro/Azzaro-Pour-Homme-Ginger-Lover-58656.html,62,51,2019,87,113,11,0.20305676855895197,0.5486725663716814,87.0,280.0,0.5228758169934641
Prada L’Homme Water Splash Prada (male) ~ 2019,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-Water-Splash-54677.html,85,98,2019,88,183,-13,0.15065502183406115,0.4644808743169399,88.0,279.0,0.4618834080717489
Essencial Mirra Natura (male) ~ 2020,https://www.fragrantica.com/perfume/Natura/Essencial-Mirra-63631.html,63,54,2020,89,117,9,0.19868995633187772,0.5384615384615384,89.0,278.0,0.5159235668789809
Mémoire d’une Odeur Gucci (unisex) ~ 2019,https://www.fragrantica.com/perfume/Gucci/Memoire-d-une-Odeur-56096.html,148,226,2019,90,374,-78,0.008733624454148492,0.39572192513368987,90.0,277.0,0.40096618357487923
Eternity for Men Eau de Parfum Calvin Klein (male) ~ 2019,https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-for-Men-Eau-de-Parfum-56669.html,78,86,2019,91,164,-8,0.1615720524017467,0.47560975609756095,91.0,276.0,0.47058823529411764
Polo Deep Blue Parfum Ralph Lauren (male) ~ 2020,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Deep-Blue-Parfum-59650.html,56,43,2020,92,99,13,0.20742358078602618,0.5656565656565656,92.0,275.0,0.5323741007194245
Boss Bottled Eau de Parfum Hugo Boss (male) ~ 2020,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-Eau-de-Parfum-62744.html,70,73,2020,93,143,-3,0.17248908296943233,0.48951048951048953,93.0,274.0,0.4808743169398907
Bvlgari Man Glacial Essence Bvlgari (male) ~ 2020,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Glacial-Essence-62569.html,57,47,2020,94,104,10,0.20087336244541484,0.5480769230769231,94.0,273.0,0.5208333333333334
Nuit d'Issey Pulse Of The Night Issey Miyake (male) ~ 2019,https://www.fragrantica.com/perfume/Issey-Miyake/Nuit-d-Issey-Pulse-Of-The-Night-55072.html,44,23,2019,95,67,21,0.22489082969432314,0.6567164179104478,95.0,272.0,0.5794392523364486
Azzaro Pour Homme Wild Mint Azzaro (male) ~ 2019,https://www.fragrantica.com/perfume/Azzaro/Azzaro-Pour-Homme-Wild-Mint-58655.html,55,46,2019,96,101,9,0.19868995633187772,0.5445544554455446,96.0,271.0,0.5177304964539007
Amber Oud Tobacco Edition Al Haramain Perfumes (unisex) ~ 2019,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Amber-Oud-Tobacco-Edition-55791.html,38,13,2019,97,51,25,0.2336244541484716,0.7450980392156863,97.0,270.0,0.6153846153846154
Tobacco & Tonka Bean Banana Republic (unisex) ~ 2019,https://www.fragrantica.com/perfume/Banana-Republic/Tobacco-Tonka-Bean-63828.html,52,44,2019,98,96,8,0.19650655021834063,0.5416666666666666,98.0,269.0,0.5147058823529411
Quercia Eau de Parfum Acqua di Parma (unisex) ~ 2019,https://www.fragrantica.com/perfume/Acqua-di-Parma/Quercia-Eau-de-Parfum-56001.html,46,33,2019,99,79,13,0.20742358078602618,0.5822784810126582,99.0,268.0,0.5378151260504201
Amyris Homme Extrait de Parfum Maison Francis Kurkdjian (male) ~ 2019,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Amyris-Homme-Extrait-de-Parfum-59744.html,39,19,2019,100,58,20,0.22270742358078602,0.6724137931034483,100.0,267.0,0.5816326530612245
Myrrh & Tonka Cologne Intense Jo Malone London (unisex) ~ 2019,https://www.fragrantica.com/perfume/Jo-Malone-London/Myrrh-Tonka-Cologne-Intense-55760.html,64,70,2019,101,134,-6,0.16593886462882096,0.47761194029850745,101.0,266.0,0.47126436781609193
Vert Fougere Floris (male) ~ 2020,https://www.fragrantica.com/perfume/Floris/Vert-Fougere-59474.html,50,45,2020,102,95,5,0.18995633187772926,0.5263157894736842,102.0,265.0,0.5037037037037037
Spirito Fiorentino Tiziana Terenzi (unisex) ~ 2019,https://www.fragrantica.com/perfume/Tiziana-Terenzi/Spirito-Fiorentino-52197.html,54,53,2019,103,107,1,0.1812227074235808,0.5046728971962616,103.0,264.0,0.4897959183673469
Scandal Pour Homme Parfum Cologne Roja Dove (male) ~ 2019,https://www.fragrantica.com/perfume/Roja-Dove/Scandal-Pour-Homme-Parfum-Cologne-57874.html,52,49,2019,104,101,3,0.185589519650655,0.5148514851485149,104.0,263.0,0.49645390070921985
Santal Blanc Van Cleef & Arpels (unisex) ~ 2019,https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Santal-Blanc-55226.html,45,36,2019,105,81,9,0.19868995633187772,0.5555555555555556,105.0,262.0,0.5206611570247934
Rose & Cuir Frederic Malle (unisex) ~ 2019,https://www.fragrantica.com/perfume/Frederic-Malle/Rose-Cuir-56516.html,45,36,2019,106,81,9,0.19868995633187772,0.5555555555555556,106.0,261.0,0.5206611570247934
Emporio Armani Stronger With You Leather Giorgio Armani (male) ~ 2020,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Leather-63355.html,66,79,2020,107,145,-13,0.15065502183406115,0.45517241379310347,107.0,260.0,0.4540540540540541
L'Homme À la Rose Maison Francis Kurkdjian (male) ~ 2020,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/L-Homme-A-la-Rose-61779.html,48,43,2020,108,91,5,0.18995633187772926,0.5274725274725275,108.0,259.0,0.5038167938931297
Cuir Cavalier MDCI Parfums (male) ~ 2019,https://www.fragrantica.com/perfume/MDCI-Parfums/Cuir-Cavalier-53664.html,42,32,2019,109,74,10,0.20087336244541484,0.5675675675675675,109.0,258.0,0.5263157894736842
Nuit d'Issey Polaris Issey Miyake (male) ~ 2020,https://www.fragrantica.com/perfume/Issey-Miyake/Nuit-d-Issey-Polaris-61305.html,40,28,2020,110,68,12,0.2052401746724891,0.5882352941176471,110.0,257.0,0.5370370370370371
The Voice Of The Snake Eau de Parfum Gucci (unisex) ~ 2019,https://www.fragrantica.com/perfume/Gucci/The-Voice-Of-The-Snake-Eau-de-Parfum-53088.html,40,31,2019,111,71,9,0.19868995633187772,0.5633802816901409,111.0,256.0,0.5225225225225225
Sloth Zoologist Perfumes (unisex) ~ 2020,https://www.fragrantica.com/perfume/Zoologist-Perfumes/Sloth-59597.html,44,39,2020,112,83,5,0.18995633187772926,0.5301204819277109,112.0,255.0,0.5040650406504065
Escentric 05 Escentric Molecules (unisex) ~ 2020,https://www.fragrantica.com/perfume/Escentric-Molecules/Escentric-05-58970.html,47,47,2020,113,94,0,0.17903930131004367,0.5,113.0,254.0,0.48507462686567165
Office For Men Fragrance One (male) ~ 2019,https://www.fragrantica.com/perfume/Fragrance-One/Office-For-Men-55166.html,100,154,2019,114,254,-54,0.061135371179039305,0.3937007874015748,114.0,253.0,0.4013605442176871
Gris Charnel BDK Parfums (unisex) ~ 2019,https://www.fragrantica.com/perfume/BDK-Parfums/Gris-Charnel-57038.html,55,66,2019,115,121,-11,0.15502183406113537,0.45454545454545453,115.0,252.0,0.453416149068323
Club de Nuit Sillage Armaf (unisex) ~ 2020,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Sillage-64105.html,28,12,2020,116,40,16,0.21397379912663755,0.7,116.0,251.0,0.575
