name,link,upvotes,downvotes,year,order,total_votes,vote_diff,vote_diff_normalized,ratio,updated_order,inverse_order,bayes
Nexin Tauer Perfumes (unisex) ~ 2023,https://www.fragrantica.com/perfume/Tauer-Perfumes/Nexin-87366.html,434,139,2023,32,573,295,0.21823554242296328,0.7574171029668412,32.0,450.0,0.7105263157894737
1 Million Elixir Paco Rabanne (male) ~ 2022,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Elixir-71708.html,807,913,2022,33,1720,-106,0.04896580835795694,0.46918604651162793,33.0,449.0,0.464026770775237
Light Blue pour Homme Italian Love Dolce&Gabbana (male) ~ 2022,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-pour-Homme-Italian-Love-72622.html,640,590,2022,34,1230,50,0.11481637821865766,0.5203252032520326,34.0,448.0,0.5103607060629317
Gentleman Society Givenchy (male) ~ 2023,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Society-78639.html,699,745,2023,35,1444,-46,0.07429295061207261,0.4840720221606648,35.0,447.0,0.4772577455504285
Narciso Rodriguez for Him Bleu Noir Parfum Narciso Rodriguez (male) ~ 2022,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-for-Him-Bleu-Noir-Parfum-71783.html,504,409,2022,36,913,95,0.13381173490924442,0.552026286966046,36.0,446.0,0.5365111561866126
Grey Vetiver Parfum Tom Ford (male) ~ 2023,https://www.fragrantica.com/perfume/Tom-Ford/Grey-Vetiver-Parfum-79965.html,573,554,2023,37,1127,19,0.10173068805403124,0.5084294587400178,37.0,445.0,0.49833333333333335
MYSLF Yves Saint Laurent (male) ~ 2023,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/MYSLF-84094.html,772,958,2023,38,1730,-186,0.01519628535246939,0.446242774566474,38.0,444.0,0.4420410427066001
Tobacco Honey Guerlain (unisex) ~ 2023,https://www.fragrantica.com/perfume/Guerlain/Tobacco-Honey-84518.html,494,414,2023,39,908,80,0.1274799493457155,0.5440528634361234,39.0,443.0,0.5290519877675841
Hacivat X Nishane (unisex) ~ 2023,https://www.fragrantica.com/perfume/Nishane/Hacivat-X-80462.html,530,573,2023,40,1103,-43,0.07555930772477838,0.48050770625566636,40.0,442.0,0.4719387755102041
Paragon Initio Parfums Prives (unisex) ~ 2022,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Paragon-76580.html,531,581,2022,41,1112,-50,0.07260447446179823,0.47751798561151076,41.0,441.0,0.46919831223628694
Elysium Pour Homme Eau Intense Roja Dove (male) ~ 2023,https://www.fragrantica.com/perfume/Roja-Dove/Elysium-Pour-Homme-Eau-Intense-81839.html,488,504,2023,42,992,-16,0.08695652173913043,0.49193548387096775,42.0,440.0,0.48169014084507045
Smoking Hot By Kilian (unisex) ~ 2023,https://www.fragrantica.com/perfume/By-Kilian/Smoking-Hot-84413.html,447,429,2023,43,876,18,0.10130856901646264,0.5102739726027398,43.0,439.0,0.49736564805057953
Guilty Elixir de Parfum pour Homme Gucci (male) ~ 2023,https://www.fragrantica.com/perfume/Gucci/Guilty-Elixir-de-Parfum-pour-Homme-84547.html,507,563,2023,44,1070,-56,0.07007176023638666,0.4738317757009346,44.0,438.0,0.4654418197725284
Trompette 8 Filippo Sorcinelli (unisex) ~ 2023,https://www.fragrantica.com/perfume/Filippo-Sorcinelli/Trompette-8-80003.html,259,67,2023,45,326,192,0.17475728155339804,0.7944785276073619,45.0,437.0,0.7117794486215538
Pacific Chill Louis Vuitton (unisex) ~ 2023,https://www.fragrantica.com/perfume/Louis-Vuitton/Pacific-Chill-81423.html,418,462,2023,46,880,-44,0.0751371886872098,0.475,46.0,436.0,0.4648478488982162
Bad Boy Cobalt Parfum Electrique Carolina Herrera (male) ~ 2022,https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-Cobalt-Parfum-Electrique-71888.html,395,428,2022,47,823,-33,0.07978049810046434,0.479951397326853,47.0,435.0,0.46875
Hero Eau de Parfum Burberry (male) ~ 2022,https://www.fragrantica.com/perfume/Burberry/Hero-Eau-de-Parfum-75182.html,446,538,2022,48,984,-92,0.054875474883917266,0.4532520325203252,48.0,434.0,0.445600756859035
Ambassador Intense Gisada (male) ~ 2022,https://www.fragrantica.com/perfume/Gisada/Ambassador-Intense-76636.html,374,401,2022,49,775,-27,0.08231321232587589,0.48258064516129034,49.0,433.0,0.4705188679245283
Costa Azzurra Parfum Tom Ford (unisex) ~ 2022,https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-Parfum-71511.html,327,313,2022,50,640,14,0.09962009286618827,0.5109375,50.0,432.0,0.49368863955119213
Boss The Scent For Him Magnetic Hugo Boss (male) ~ 2022,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-The-Scent-For-Him-Magnetic-78424.html,405,474,2022,51,879,-69,0.06458421274799493,0.46075085324232085,51.0,431.0,0.45168067226890757
Ganymede Extrait Marc-Antoine Barrois (unisex) ~ 2023,https://www.fragrantica.com/perfume/Marc-Antoine-Barrois/Ganymede-Extrait-79632.html,405,475,2023,52,880,-70,0.06416209371042633,0.4602272727272727,52.0,430.0,0.45120671563483733
Emporio Armani Stronger With You Amber Giorgio Armani (unisex) ~ 2023,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Amber-79699.html,372,417,2023,53,789,-45,0.0747150696496412,0.4714828897338403,53.0,429.0,0.4605568445475638
Sunrise On The Red Sand Dunes Zara (male) ~ 2023,https://www.fragrantica.com/perfume/Zara/Sunrise-On-The-Red-Sand-Dunes-79102.html,405,498,2023,54,903,-93,0.05445335584634867,0.4485049833887043,54.0,428.0,0.4405737704918033
Absolu Aventus Creed (male) ~ 2023,https://www.fragrantica.com/perfume/Creed/Absolu-Aventus-84112.html,533,755,2023,55,1288,-222,0.0,0.4138198757763975,55.0,427.0,0.4099926524614254
Torino22 Xerjoff (unisex) ~ 2022,https://www.fragrantica.com/perfume/Xerjoff/Torino22-77059.html,365,422,2022,56,787,-57,0.06964964119881806,0.46378653113087676,56.0,426.0,0.45348837209302323
Oud Maracujá Maison Crivelli (unisex) ~ 2023,https://www.fragrantica.com/perfume/Maison-Crivelli/Oud-Maracuja-83842.html,292,277,2023,57,569,15,0.10004221190375685,0.5131810193321616,57.0,425.0,0.4937694704049844
Ambre Nuit New Look Limited Edition Dior (unisex) ~ 2022,https://www.fragrantica.com/perfume/Dior/Ambre-Nuit-New-Look-Limited-Edition-71824.html,306,314,2022,58,620,-8,0.09033347403967919,0.4935483870967742,58.0,424.0,0.47763347763347763
1 Million Royal Paco Rabanne (male) ~ 2023,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Royal-79159.html,430,565,2023,59,995,-135,0.036724356268467706,0.4321608040201005,59.0,423.0,0.42602996254681647
Emporio Armani Stronger With You Oud Giorgio Armani (male) ~ 2022,https://www.fragrantica.com/perfume/Giorgio-Armani/Emporio-Armani-Stronger-With-You-Oud-76171.html,256,256,2022,60,512,0,0.09371042634022794,0.5,60.0,422.0,0.48034188034188036
Y Eau de Toilette Yves Saint Laurent (male) ~ 2022,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Y-Eau-de-Toilette-73440.html,185,114,2022,61,299,71,0.12368087800759814,0.6187290969899666,61.0,421.0,0.5645161290322581
Bad Boy Extreme Carolina Herrera (male) ~ 2022,https://www.fragrantica.com/perfume/Carolina-Herrera/Bad-Boy-Extreme-78562.html,306,363,2022,62,669,-57,0.06964964119881806,0.45739910313901344,62.0,420.0,0.44609164420485176
Golestan Tauer Perfumes (unisex) ~ 2022,https://www.fragrantica.com/perfume/Tauer-Perfumes/Golestan-77252.html,193,137,2022,63,330,56,0.11734909244406923,0.5848484848484848,63.0,419.0,0.5409429280397022
Cherry Smoke Tom Ford (unisex) ~ 2022,https://www.fragrantica.com/perfume/Tom-Ford/Cherry-Smoke-78578.html,317,386,2022,64,703,-69,0.06458421274799493,0.45092460881934565,64.0,418.0,0.44072164948453607
Myrrhe Mystère Tom Ford (unisex) ~ 2023,https://www.fragrantica.com/perfume/Tom-Ford/Myrrhe-Mystere-83981.html,266,286,2023,65,552,-20,0.08526804558885606,0.48188405797101447,65.0,417.0,0.4656
L'Homme Eau de Parfum Yves Saint Laurent (male) ~ 2022,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-Eau-de-Parfum-72727.html,165,88,2022,66,253,77,0.1262135922330097,0.6521739130434783,66.0,416.0,0.5828220858895705
Cologne Officinale James Heeley (unisex) ~ 2023,https://www.fragrantica.com/perfume/James-Heeley/Cologne-Officinale-81896.html,170,101,2023,67,271,69,0.12283663993246095,0.6273062730627307,67.0,415.0,0.5668604651162791
Armani Code Eau de Toilette Giorgio Armani (male) ~ 2023,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Eau-de-Toilette-79263.html,228,217,2023,68,445,11,0.09835373575348248,0.5123595505617977,68.0,414.0,0.48841698841698844
Polo Blue Parfum Ralph Lauren (male) ~ 2022,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Blue-Parfum-73299.html,257,281,2022,69,538,-24,0.08357956943858168,0.47769516728624534,69.0,413.0,0.46153846153846156
Hard Candy Aaron Terence Hughes (unisex) ~ 2022,https://www.fragrantica.com/perfume/Aaron-Terence-Hughes/Hard-Candy-75905.html,251,269,2022,70,520,-18,0.08611228366399325,0.4826923076923077,70.0,412.0,0.4654300168634064
Explorer Platinum Montblanc (male) ~ 2023,https://www.fragrantica.com/perfume/Montblanc/Explorer-Platinum-81392.html,308,387,2023,71,695,-79,0.06036302237230899,0.44316546762589926,71.0,411.0,0.43359375
Sand Desert At Sunset Zara (male) ~ 2023,https://www.fragrantica.com/perfume/Zara/Sand-Desert-At-Sunset-79100.html,269,320,2023,72,589,-51,0.07218235542422963,0.4567062818336163,72.0,410.0,0.44410876132930516
Ani X Nishane (unisex) ~ 2023,https://www.fragrantica.com/perfume/Nishane/Ani-X-80464.html,245,274,2023,73,519,-29,0.08146897425073871,0.4720616570327553,73.0,409.0,0.4560810810810811
Vibrato Sospiro Perfumes (unisex) ~ 2022,https://www.fragrantica.com/perfume/Sospiro-Perfumes/Vibrato-75930.html,249,284,2022,74,533,-35,0.07893626002532714,0.46716697936210133,74.0,408.0,0.4521452145214521
Azzaro Chrome Parfum Azzaro (male) ~ 2023,https://www.fragrantica.com/perfume/Azzaro/Azzaro-Chrome-Parfum-79268.html,213,217,2023,75,430,-4,0.09202195018995357,0.49534883720930234,75.0,407.0,0.4731610337972167
Babycat Yves Saint Laurent (unisex) ~ 2022,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Babycat-73149.html,134,70,2022,76,204,64,0.12072604474461798,0.6568627450980392,76.0,406.0,0.5740072202166066
Lascia Ch'io Pianga Filippo Sorcinelli (unisex) ~ 2022,https://www.fragrantica.com/perfume/Filippo-Sorcinelli/Lascia-Ch-io-Pianga-76577.html,155,120,2022,77,275,35,0.10848459265512875,0.5636363636363636,77.0,405.0,0.5172413793103449
Light Blue Pour Homme Summer Vibes Dolce&Gabbana (male) ~ 2023,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Pour-Homme-Summer-Vibes-80377.html,274,359,2023,78,633,-85,0.05783030814689742,0.43285939968404424,78.0,404.0,0.4235127478753541
Invictus Platinum Paco Rabanne (male) ~ 2022,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Platinum-72557.html,214,248,2022,79,462,-34,0.07935837906289574,0.46320346320346323,79.0,403.0,0.44672897196261685
Bvlgari Man Rain Essence Bvlgari (male) ~ 2023,https://www.fragrantica.com/perfume/Bvlgari/Bvlgari-Man-Rain-Essence-79335.html,233,295,2023,80,528,-62,0.0675390460109751,0.4412878787878788,80.0,402.0,0.4292845257903494
Eternal Oud Lattafa Perfumes (unisex) ~ 2022,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Eternal-Oud-78155.html,209,247,2022,81,456,-38,0.07766990291262135,0.4583333333333333,81.0,401.0,0.44234404536862004
The Tux Maison Alhambra (unisex) ~ 2022,https://www.fragrantica.com/perfume/Maison-Alhambra/The-Tux-78559.html,203,239,2022,82,442,-36,0.07851414098775855,0.4592760180995475,82.0,400.0,0.44271844660194176
Hard Candy Elixir Aaron Terence Hughes (unisex) ~ 2023,https://www.fragrantica.com/perfume/Aaron-Terence-Hughes/Hard-Candy-Elixir-83712.html,167,168,2023,83,335,-1,0.09328830730265934,0.49850746268656715,83.0,399.0,0.47058823529411764
Jean Lowe Immortal Maison Alhambra (male) ~ 2023,https://www.fragrantica.com/perfume/Maison-Alhambra/Jean-Lowe-Immortal-83666.html,203,246,2023,84,449,-43,0.07555930772477838,0.4521158129175947,84.0,398.0,0.4367816091954023
Club De Nuit Sillage Perfume Oil Armaf (unisex) ~ 2022,https://www.fragrantica.com/perfume/Armaf/Club-De-Nuit-Sillage-Perfume-Oil-88212.html,218,278,2022,85,496,-60,0.06838328408611229,0.43951612903225806,85.0,397.0,0.4270650263620387
Encre Indigo Lalique (male) ~ 2023,https://www.fragrantica.com/perfume/Lalique/Encre-Indigo-87291.html,181,207,2023,86,388,-26,0.08273533136344449,0.46649484536082475,86.0,396.0,0.44685466377440347
HÆC DIES Filippo Sorcinelli (unisex) ~ 2023,https://www.fragrantica.com/perfume/Filippo-Sorcinelli/HAEC-DIES-80049.html,130,116,2023,87,246,14,0.09962009286618827,0.5284552845528455,87.0,395.0,0.48589341692789967
Kenzo Homme Marine Kenzo (male) ~ 2023,https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Marine-80042.html,178,213,2023,88,391,-35,0.07893626002532714,0.45524296675191817,88.0,394.0,0.4375
Fakhar Black Lattafa Perfumes (male) ~ 2022,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Fakhar-Black-70465.html,187,236,2022,89,423,-49,0.07302659349936683,0.44208037825059104,89.0,393.0,0.4274193548387097
Boss Bottled Parfum Hugo Boss (male) ~ 2022,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-Bottled-Parfum-75183.html,182,230,2022,90,412,-48,0.07344871253693541,0.441747572815534,90.0,392.0,0.4268041237113402
Wulong Cha X Nishane (unisex) ~ 2023,https://www.fragrantica.com/perfume/Nishane/Wulong-Cha-X-80465.html,193,252,2023,91,445,-59,0.06880540312368087,0.4337078651685393,91.0,391.0,0.42084942084942084
Dolcissimo Sollievo Filippo Sorcinelli (unisex) ~ 2022,https://www.fragrantica.com/perfume/Filippo-Sorcinelli/Dolcissimo-Sollievo-74665.html,107,80,2022,92,187,27,0.10510764035457999,0.5721925133689839,92.0,390.0,0.5076923076923077
Sycomore Parfum Chanel (unisex) ~ 2022,https://www.fragrantica.com/perfume/Chanel/Sycomore-Parfum-75821.html,147,169,2022,93,316,-22,0.08442380751371886,0.4651898734177215,93.0,389.0,0.442159383033419
L’Eau d’Issey pour Homme Vetiver Issey Miyake (male) ~ 2023,https://www.fragrantica.com/perfume/Issey-Miyake/L-Eau-d-Issey-pour-Homme-Vetiver-79233.html,137,150,2023,94,287,-13,0.08822287885183622,0.47735191637630664,94.0,388.0,0.45
Boss The Scent Le Parfum for Him Le Parfum Hugo Boss (male) ~ 2022,https://www.fragrantica.com/perfume/Hugo-Boss/Boss-The-Scent-Le-Parfum-for-Him-Le-Parfum-71500.html,173,226,2022,95,399,-53,0.07133811734909244,0.43358395989974935,95.0,387.0,0.4194915254237288
Isola Blu Roja Dove (unisex) ~ 2023,https://www.fragrantica.com/perfume/Roja-Dove/Isola-Blu-80177.html,171,222,2023,96,393,-51,0.07218235542422963,0.4351145038167939,96.0,386.0,0.4206008583690987
Né Il Giorno Né L'Ora Filippo Sorcinelli (unisex) ~ 2023,https://www.fragrantica.com/perfume/Filippo-Sorcinelli/Ne-Il-Giorno-Ne-L-Ora-88034.html,112,107,2023,97,219,5,0.09582102152807091,0.5114155251141552,97.0,385.0,0.4691780821917808
God of Fire Stéphane Humbert Lucas 777 (unisex) ~ 2022,https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/God-of-Fire-72381.html,164,211,2022,98,375,-47,0.07387083157450401,0.43733333333333335,98.0,384.0,0.421875
Search Amouage (unisex) ~ 2023,https://www.fragrantica.com/perfume/Amouage/Search-78655.html,150,190,2023,99,340,-40,0.07682566483748417,0.4411764705882353,99.0,383.0,0.423728813559322
Encelade Marc-Antoine Barrois (unisex) ~ 2022,https://www.fragrantica.com/perfume/Marc-Antoine-Barrois/Encelade-74121.html,143,176,2022,100,319,-33,0.07978049810046434,0.4482758620689655,100.0,382.0,0.42857142857142855
Luce Dei Cuori Filippo Sorcinelli (unisex) ~ 2022,https://www.fragrantica.com/perfume/Filippo-Sorcinelli/Luce-Dei-Cuori-74664.html,93,79,2022,101,172,14,0.09962009286618827,0.5406976744186046,101.0,381.0,0.4816326530612245
Under the Stars Maison Martin Margiela (unisex) ~ 2023,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Under-the-Stars-83774.html,178,253,2023,102,431,-75,0.06205149852258337,0.41299303944315546,102.0,380.0,0.4027777777777778
Kenzo Homme Eau de Toilette Kenzo (male) ~ 2022,https://www.fragrantica.com/perfume/Kenzo/Kenzo-Homme-Eau-de-Toilette-71687.html,76,52,2022,103,128,24,0.10384128324187421,0.59375,103.0,379.0,0.5024875621890548
Polo Red Parfum Ralph Lauren (male) ~ 2023,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Red-Parfum-79161.html,165,232,2023,104,397,-67,0.06542845082313212,0.4156171284634761,104.0,378.0,0.40425531914893614
Gris Dior New Look Limited Edition Dior (unisex) ~ 2022,https://www.fragrantica.com/perfume/Dior/Gris-Dior-New-Look-Limited-Edition-71823.html,117,144,2022,105,261,-27,0.08231321232587589,0.4482758620689655,105.0,377.0,0.4251497005988024
Black Phantom Memento Mori Anniversary Edition By Kilian (unisex) ~ 2022,https://www.fragrantica.com/perfume/By-Kilian/Black-Phantom-Memento-Mori-Anniversary-Edition-77058.html,113,136,2022,106,249,-23,0.08400168847615028,0.4538152610441767,106.0,376.0,0.42857142857142855
Coach Green Coach (male) ~ 2023,https://www.fragrantica.com/perfume/Coach/Coach-Green-81391.html,137,186,2023,107,323,-49,0.07302659349936683,0.4241486068111455,107.0,375.0,0.4090909090909091
Écrin de Fumée Serge Lutens (unisex) ~ 2023,https://www.fragrantica.com/perfume/Serge-Lutens/Ecrin-de-Fumee-79576.html,108,129,2023,108,237,-21,0.08484592655128746,0.45569620253164556,108.0,374.0,0.4290322580645161
Club de Nuit Blue Iconic Armaf (male) ~ 2022,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Blue-Iconic-78475.html,128,175,2022,109,303,-47,0.07387083157450401,0.42244224422442245,109.0,373.0,0.40691489361702127
Jubilation 40 Man Amouage (male) ~ 2023,https://www.fragrantica.com/perfume/Amouage/Jubilation-40-Man-87958.html,74,68,2023,110,142,6,0.09624314056563951,0.5211267605633803,110.0,372.0,0.4604651162790698
Gucci Guilty Pour Homme Parfum Gucci (male) ~ 2022,https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Pour-Homme-Parfum-71378.html,110,142,2022,111,252,-32,0.08020261713803292,0.4365079365079365,111.0,371.0,0.4153846153846154
Cuir d'Eden David Jourquin (unisex) ~ 2022,https://www.fragrantica.com/perfume/David-Jourquin/Cuir-d-Eden-74861.html,77,76,2022,112,153,1,0.09413254537779654,0.5032679738562091,112.0,370.0,0.45132743362831856
Club De Nuit Urban Elixir Armaf (male) ~ 2022,https://www.fragrantica.com/perfume/Armaf/Club-De-Nuit-Urban-Elixir-77860.html,143,211,2022,113,354,-68,0.06500633178556353,0.403954802259887,113.0,369.0,0.39344262295081966
Followed Kerosene (unisex) ~ 2022,https://www.fragrantica.com/perfume/Kerosene/Followed-75977.html,129,185,2022,114,314,-56,0.07007176023638666,0.410828025477707,114.0,368.0,0.3979328165374677
