name,link,upvotes,downvotes,year,order
No Limit$ Philipp Plein Parfums (male) ~ 2020,https://www.fragrantica.com/perfume/Philipp-Plein-Parfums/No-Limit-59624.html,18,29,2020,502
1 Million Royal Paco Rabanne (male) ~ 2023,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Royal-79159.html,19,31,2023,503
Bergamask Orto Parisi (unisex) ~ 2014,https://www.fragrantica.com/perfume/Orto-Parisi/Bergamask-24191.html,15,23,2014,504
Lauder for Men Estée Lauder (male) ~ 1985,https://www.fragrantica.com/perfume/Estee-Lauder/Lauder-for-Men-532.html,8,9,1985,505
Givenchy pour Homme Givenchy (male) ~ 2002,https://www.fragrantica.com/perfume/Givenchy/Givenchy-pour-Homme-37.html,11,15,2002,506
Egoiste Cologne Concentree Chanel (male) ~ 1992,https://www.fragrantica.com/perfume/Chanel/Egoiste-Cologne-Concentree-17293.html,10,13,1992,507
Pure XS Paco Rabanne (male) ~ 2017,https://www.fragrantica.com/perfume/Paco-Rabanne/Pure-XS-46038.html,10,13,2017,508
Versace Pour Homme Oud Noir Versace (male) ~ 2013,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-Oud-Noir-17338.html,5,3,2013,509
Kokorico Jean Paul Gaultier (male) ~ 2011,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Kokorico-12711.html,25,44,2011,510
Eau de Santal Floris (male) ~ 2002,https://www.fragrantica.com/perfume/Floris/Eau-de-Santal-5543.html,13,20,2002,511
Tonka Cola Mancera (unisex) ~ 2022,https://www.fragrantica.com/perfume/Mancera/Tonka-Cola-76893.html,21,36,2022,512
Green Lover Lolita Lempicka (male) ~ 2019,https://www.fragrantica.com/perfume/Lolita-Lempicka/Green-Lover-55323.html,13,20,2019,513
Tobacco Honey Guerlain (unisex) ~ 2023,https://www.fragrantica.com/perfume/Guerlain/Tobacco-Honey-84518.html,14,22,2023,514
L’Immensité Louis Vuitton (male) ~ 2018,https://www.fragrantica.com/perfume/Louis-Vuitton/L-Immensite-49751.html,12,18,2018,515
360° Red for Men Perry Ellis (male) ~ 2003,https://www.fragrantica.com/perfume/Perry-Ellis/3600-Red-for-Men-1906.html,14,22,2003,516
DesirToxic M. Micallef (unisex) ~ 2019,https://www.fragrantica.com/perfume/M-Micallef/DesirToxic-54800.html,13,20,2019,517
Patou pour Homme Jean Patou (male) ~ 1980,https://www.fragrantica.com/perfume/Jean-Patou/Patou-pour-Homme-3532.html,8,10,1980,518
Azzaro Chrome Extreme Azzaro (male) ~ 2020,https://www.fragrantica.com/perfume/Azzaro/Azzaro-Chrome-Extreme-59020.html,9,12,2020,519
Vintage John Varvatos (male) ~ 2006,https://www.fragrantica.com/perfume/John-Varvatos/Vintage-2356.html,11,16,2006,520
Paris – Édimbourg Chanel (unisex) ~ 2021,https://www.fragrantica.com/perfume/Chanel/Paris-Edimbourg-67269.html,9,12,2021,521
XJ 1861 Zefiro Xerjoff (unisex) ~ 2015,https://www.fragrantica.com/perfume/Xerjoff/XJ-1861-Zefiro-30530.html,9,12,2015,522
Imperium Electimuss (unisex) ~ 2020,https://www.fragrantica.com/perfume/Electimuss/Imperium-61804.html,8,10,2020,523
Fuel for Life Homme Diesel (male) ~ 2007,https://www.fragrantica.com/perfume/Diesel/Fuel-for-Life-Homme-1605.html,5,4,2007,524
Nefs Nishane (unisex) ~ 2019,https://www.fragrantica.com/perfume/Nishane/Nefs-54786.html,8,10,2019,525
Club de Nuit Blue Iconic Armaf (male) ~ 2022,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Blue-Iconic-78475.html,7,8,2022,526
Invictus Platinum Paco Rabanne (male) ~ 2022,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Platinum-72557.html,8,10,2022,527
Spicebomb Infrared Eau de Parfum Viktor&Rolf (male) ~ 2023,https://www.fragrantica.com/perfume/Viktor-Rolf/Spicebomb-Infrared-Eau-de-Parfum-81409.html,6,6,2023,528
Concentre d'Orange Verte Hermès (unisex) ~ 2004,https://www.fragrantica.com/perfume/Hermes/Concentre-d-Orange-Verte-4658.html,5,4,2004,529
English Oak & Hazelnut Jo Malone London (unisex) ~ 2017,https://www.fragrantica.com/perfume/Jo-Malone-London/English-Oak-Hazelnut-46187.html,5,4,2017,530
Polo Red Parfum Ralph Lauren (male) ~ 2023,https://www.fragrantica.com/perfume/Ralph-Lauren/Polo-Red-Parfum-79161.html,3,0,2023,531
1 Million Elixir Paco Rabanne (male) ~ 2022,https://www.fragrantica.com/perfume/Paco-Rabanne/1-Million-Elixir-71708.html,30,55,2022,532
Riflesso Trussardi (male) ~ 2017,https://www.fragrantica.com/perfume/Trussardi/Riflesso-46287.html,22,39,2017,533
CK be Calvin Klein (unisex) ~ 1996,https://www.fragrantica.com/perfume/Calvin-Klein/CK-be-275.html,19,33,1996,534
Juniper Sling Penhaligon's (unisex) ~ 2011,https://www.fragrantica.com/perfume/Penhaligon-s/Juniper-Sling-13266.html,16,27,2011,535
Armani Mania Giorgio Armani (male) ~ 2002,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Mania-414.html,9,13,2002,536
Esencia Pour Homme 40 Aniversario Loewe (male) ~ 2014,https://www.fragrantica.com/perfume/Loewe/Esencia-Pour-Homme-40-Aniversario-28518.html,10,15,2014,537
Followed Kerosene (unisex) ~ 2022,https://www.fragrantica.com/perfume/Kerosene/Followed-75977.html,11,17,2022,538
B-612 Nishane (unisex) ~ 2018,https://www.fragrantica.com/perfume/Nishane/B-612-49214.html,14,23,2018,539
A*Men Pure Wood Mugler (male) ~ 2014,https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Wood-25090.html,11,17,2014,540
Dunhill Edition Alfred Dunhill (male) ~ 1984,https://www.fragrantica.com/perfume/Alfred-Dunhill/Dunhill-Edition-10491.html,9,13,1984,541
Moods by Krizia Uomo Krizia (male) ~ 1989,https://www.fragrantica.com/perfume/Krizia/Moods-by-Krizia-Uomo-2838.html,6,7,1989,542
Endymion Concentré Penhaligon's (unisex) ~ 2016,https://www.fragrantica.com/perfume/Penhaligon-s/Endymion-Concentre-38352.html,9,13,2016,543
Insense Givenchy (male) ~ 1993,https://www.fragrantica.com/perfume/Givenchy/Insense-857.html,9,13,1993,544
Oud & Bergamot Jo Malone London (unisex) ~ 2010,https://www.fragrantica.com/perfume/Jo-Malone-London/Oud-Bergamot-12928.html,11,17,2010,545
Guilty Elixir de Parfum pour Homme Gucci (male) ~ 2023,https://www.fragrantica.com/perfume/Gucci/Guilty-Elixir-de-Parfum-pour-Homme-84547.html,11,17,2023,546
L'Envol Eau de Toilette Cartier (male) ~ 2017,https://www.fragrantica.com/perfume/Cartier/L-Envol-Eau-de-Toilette-45954.html,10,15,2017,547
Club De Nuit Urban Elixir Armaf (male) ~ 2022,https://www.fragrantica.com/perfume/Armaf/Club-De-Nuit-Urban-Elixir-77860.html,11,17,2022,548
Kalan Parfums de Marly (unisex) ~ 2019,https://www.fragrantica.com/perfume/Parfums-de-Marly/Kalan-56036.html,12,19,2019,549
Dia Man Amouage (male) ~ 2002,https://www.fragrantica.com/perfume/Amouage/Dia-Man-1110.html,9,13,2002,550
Ginepro Nero L'Erbolario (male) ~ 2016,https://www.fragrantica.com/perfume/L-Erbolario/Ginepro-Nero-41163.html,6,7,2016,551
Santos de Cartier Cartier (male) ~ 1981,https://www.fragrantica.com/perfume/Cartier/Santos-de-Cartier-316.html,7,9,1981,552
Habit Rouge L'Eau Guerlain (male) ~ 2011,https://www.fragrantica.com/perfume/Guerlain/Habit-Rouge-L-Eau-13955.html,6,7,2011,553
Terre d'Hermes Eau Tres Fraiche Hermès (male) ~ 2014,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Eau-Tres-Fraiche-24060.html,6,7,2014,554
Santal Majuscule Serge Lutens (unisex) ~ 2012,https://www.fragrantica.com/perfume/Serge-Lutens/Santal-Majuscule-15547.html,4,3,2012,555
Arabie Serge Lutens (unisex) ~ 2000,https://www.fragrantica.com/perfume/Serge-Lutens/Arabie-1005.html,6,7,2000,556
Bentley for Men Bentley (male) ~ 2013,https://www.fragrantica.com/perfume/Bentley/Bentley-for-Men-17665.html,4,3,2013,557
Oud for Happiness Initio Parfums Prives (unisex) ~ 2021,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Oud-for-Happiness-69224.html,5,5,2021,558
Bogart Jacques Bogart (male) ~ 1975,https://www.fragrantica.com/perfume/Jacques-Bogart/Bogart-7792.html,3,1,1975,559
One Man Show Jacques Bogart (male) ~ 1980,https://www.fragrantica.com/perfume/Jacques-Bogart/One-Man-Show-7795.html,3,1,1980,560
Bijan Men Bijan (male) ~ 1987,https://www.fragrantica.com/perfume/Bijan/Bijan-Men-3559.html,3,1,1987,561
