name,link,upvotes,downvotes,year,order
Vanilla The Body Shop (unisex) ~ 2012,https://www.fragrantica.com/perfume/The-Body-Shop/Vanilla-17141.html,8,17,2012,351
Tonka Granado (unisex) ~ 2019,https://www.fragrantica.com/perfume/Granado/Tonka-56513.html,3,7,2019,352
Jicky Guerlain (female) ~ 1889,https://www.fragrantica.com/perfume/Guerlain/Jicky-103.html,7,15,1889,353
Valkyrie Sylvaine Delacourte (unisex) ~ 2018,https://www.fragrantica.com/perfume/Sylvaine-Delacourte/Valkyrie-49610.html,5,11,2018,354
La Cautiva Fueguia 1833 (unisex) ~ 2010,https://www.fragrantica.com/perfume/Fueguia-1833/La-Cautiva-16424.html,3,7,2010,355
Marshmallow Pumpkin Latte Bath & Body Works (female) ~ 2020,https://www.fragrantica.com/perfume/Bath-Body-Works/Marshmallow-Pumpkin-Latte-62389.html,5,11,2020,356
Bronze Tonka Carolina Herrera (unisex) ~ 2018,https://www.fragrantica.com/perfume/Carolina-Herrera/Bronze-Tonka-50677.html,5,11,2018,357
Emeraude Coty (female) ~ 1921,https://www.fragrantica.com/perfume/Coty/Emeraude-3945.html,4,9,1921,358
Cuir de Nuit Yves Rocher (unisex) ~ 2019,https://www.fragrantica.com/perfume/Yves-Rocher/Cuir-de-Nuit-56459.html,6,13,2019,359
Vanilla Sky Skylar (unisex) ~ 2020,https://www.fragrantica.com/perfume/Skylar/Vanilla-Sky-63471.html,6,13,2020,360
Secret Sucré Molinard (unisex) ~ 2014,https://www.fragrantica.com/perfume/Molinard/Secret-Sucre-24882.html,5,11,2014,361
Gourmand Bakhoor Jousset Parfums (unisex) ~ 2020,https://www.fragrantica.com/perfume/Jousset-Parfums/Gourmand-Bakhoor-63358.html,4,9,2020,362
Vanille & Narcisse L'Occitane en Provence (female) ~ 2013,https://www.fragrantica.com/perfume/L-Occitane-en-Provence/Vanille-Narcisse-17835.html,4,9,2013,363
Queen Vanilla O Boticário (female) ~ 2019,https://www.fragrantica.com/perfume/O-Boticario/Queen-Vanilla-54575.html,3,7,2019,364
Vanille Franck Boclet (unisex) ~ 2015,https://www.fragrantica.com/perfume/Franck-Boclet/Vanille-29153.html,3,7,2015,365
Aura Sublime Aura Perfume (unisex) ~ 2015,https://www.fragrantica.com/perfume/Aura-Perfume/Aura-Sublime-40626.html,3,7,2015,366
Tocade 2018 Rochas (female) ~ 2018,https://www.fragrantica.com/perfume/Rochas/Tocade-2018-52252.html,5,11,2018,367
Une Nuit a Doha Stéphane Humbert Lucas 777 (unisex) ~ 2014,https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/Une-Nuit-a-Doha-25346.html,3,7,2014,368
Vanilicious April Aromatics (unisex) ~ 2020,https://www.fragrantica.com/perfume/April-Aromatics/Vanilicious-64309.html,2,5,2020,369
Watch M. Micallef (female) ~ 2002,https://www.fragrantica.com/perfume/M-Micallef/Watch-9226.html,3,7,2002,370
Vanille Exclusive Mancera (unisex) ~ 2018,https://www.fragrantica.com/perfume/Mancera/Vanille-Exclusive-51494.html,2,5,2018,371
Spice Girls Impulse (female) ~ 1997,https://www.fragrantica.com/perfume/Impulse/Spice-Girls-12465.html,1,3,1997,372
Gold Fresh Couture Moschino (female) ~ 2017,https://www.fragrantica.com/perfume/Moschino/Gold-Fresh-Couture-47511.html,2,5,2017,373
Eau de Reglisse (Liquorice) Caron (unisex) ~ 2006,https://www.fragrantica.com/perfume/Caron/Eau-de-Reglisse-Liquorice-7422.html,1,3,2006,374
Lost Cherry Tom Ford (unisex) ~ 2018,https://www.fragrantica.com/perfume/Tom-Ford/Lost-Cherry-51411.html,2,5,2018,375
Gypsy Water Byredo (unisex) ~ 2008,https://www.fragrantica.com/perfume/Byredo/Gypsy-Water-3575.html,1,3,2008,376
Dzing! L'Artisan Parfumeur (unisex) ~ 1999,https://www.fragrantica.com/perfume/L-Artisan-Parfumeur/Dzing-1953.html,12,26,1999,377
Vanilla Alyssa Ashley (female) ~ 1990,https://www.fragrantica.com/perfume/Alyssa-Ashley/Vanilla-8134.html,9,20,1990,378
Vanilla Chai Shimmer Mist The Body Shop (female) ~ 2000,https://www.fragrantica.com/perfume/The-Body-Shop/Vanilla-Chai-Shimmer-Mist-47535.html,5,12,2000,379
Arabesque The Merchant of Venice (unisex) ~ 2015,https://www.fragrantica.com/perfume/The-Merchant-of-Venice/Arabesque-32670.html,7,16,2015,380
Choco Musk Al-Rehab (unisex),https://www.fragrantica.com/perfume/Al-Rehab/Choco-Musk-20139.html,9,20,0,381
Ambraliquida L'Erbolario (unisex),https://www.fragrantica.com/perfume/L-Erbolario/Ambraliquida-7065.html,5,12,0,382
Infinite Sky Estée Lauder (unisex) ~ 2021,https://www.fragrantica.com/perfume/Estee-Lauder/Infinite-Sky-69702.html,4,10,2021,383
Lord of Misrule Lush (unisex) ~ 2014,https://www.fragrantica.com/perfume/Lush/Lord-of-Misrule-29173.html,6,14,2014,384
Flavia Vanilla 82 Parle Moi de Parfum (female) ~ 2016,https://www.fragrantica.com/perfume/Parle-Moi-de-Parfum/Flavia-Vanilla-82-42237.html,3,8,2016,385
Sun Jil Sander (female) ~ 1989,https://www.fragrantica.com/perfume/Jil-Sander/Sun-618.html,7,16,1989,386
Gold Commodity (unisex) ~ 2013,https://www.fragrantica.com/perfume/Commodity/Gold-29539.html,4,10,2013,387
Cristobal Balenciaga (female) ~ 1998,https://www.fragrantica.com/perfume/Balenciaga/Cristobal-397.html,3,8,1998,388
Vanilla Oud Vertus (unisex) ~ 2015,https://www.fragrantica.com/perfume/Vertus/Vanilla-Oud-31885.html,3,8,2015,389
Qasamat Ebhar Rasasi (unisex) ~ 2020,https://www.fragrantica.com/perfume/Rasasi/Qasamat-Ebhar-62546.html,2,6,2020,390
Escada Collection Escada (female) ~ 1997,https://www.fragrantica.com/perfume/Escada/Escada-Collection-1369.html,2,6,1997,391
Feu De Bengale Lesquendieu (unisex) ~ 2016,https://www.fragrantica.com/perfume/Lesquendieu/Feu-De-Bengale-39702.html,3,8,2016,392
Baunilha Phebo (female) ~ 2015,https://www.fragrantica.com/perfume/Phebo/Baunilha-35548.html,2,6,2015,393
Baunilha Granado (unisex) ~ 2019,https://www.fragrantica.com/perfume/Granado/Baunilha-54347.html,2,6,2019,394
Masha'er Oud Elite (female) ~ 2013,https://www.fragrantica.com/perfume/Oud-Elite/Masha-er-28940.html,2,6,2013,395
Céu de Baunilha O Boticário (female) ~ 2019,https://www.fragrantica.com/perfume/O-Boticario/Ceu-de-Baunilha-54377.html,2,6,2019,396
Obsessão por Baunilha Eudora (female) ~ 2018,https://www.fragrantica.com/perfume/Eudora/Obsessao-por-Baunilha-56331.html,2,6,2018,397
En Avril Un Soir Yves Rocher (female) ~ 1976,https://www.fragrantica.com/perfume/Yves-Rocher/En-Avril-Un-Soir-13615.html,2,6,1976,398
Gardenia M. Micallef (female) ~ 2002,https://www.fragrantica.com/perfume/M-Micallef/Gardenia-8296.html,1,4,2002,399
Kalemat Arabian Oud (unisex),https://www.fragrantica.com/perfume/Arabian-Oud/Kalemat-21623.html,1,4,0,400
Améthyste Sereine GRAHAM & POTT (unisex) ~ 2021,https://www.fragrantica.com/perfume/GRAHAM-POTT/Amethyste-Sereine-69608.html,2,6,2021,401
Fumée Vanilla Kyse Perfumes (unisex) ~ 2018,https://www.fragrantica.com/perfume/Kyse-Perfumes/Fumee-Vanilla-53318.html,1,4,2018,402
Invictus Victory Rabanne (male) ~ 2021,https://www.fragrantica.com/perfume/Rabanne/Invictus-Victory-65177.html,2,6,2021,403
Captured By Candlelight 4160 Tuesdays (unisex) ~ 2016,https://www.fragrantica.com/perfume/4160-Tuesdays/Captured-By-Candlelight-41008.html,1,4,2016,404
Lavanda e Baunilha Natura (female) ~ 2014,https://www.fragrantica.com/perfume/Natura/Lavanda-e-Baunilha-33501.html,1,4,2014,405
Ameixa e Flor de Baunilha Natura (female) ~ 2021,https://www.fragrantica.com/perfume/Natura/Ameixa-e-Flor-de-Baunilha-67415.html,1,4,2021,406
Luna Valentia Natura (female) ~ 2021,https://www.fragrantica.com/perfume/Natura/Luna-Valentia-65935.html,1,4,2021,407
Kriska Mania Natura (female) ~ 2019,https://www.fragrantica.com/perfume/Natura/Kriska-Mania-53321.html,1,4,2019,408
Island Vanilla Pacifica (female) ~ 2012,https://www.fragrantica.com/perfume/Pacifica/Island-Vanilla-14298.html,2,6,2012,409
Nirvana Black Elizabeth and James (unisex) ~ 2013,https://www.fragrantica.com/perfume/Elizabeth-and-James/Nirvana-Black-21984.html,1,4,2013,410
Voyage sur la route des Épices La Sultane de Saba (unisex) ~ 2013,https://www.fragrantica.com/perfume/La-Sultane-de-Saba/Voyage-sur-la-route-des-Epices-32591.html,1,4,2013,411
Sardonyx Fire And Other Stories (female) ~ 2016,https://www.fragrantica.com/perfume/And-Other-Stories/Sardonyx-Fire-61145.html,1,4,2016,412
Eau de Couture Cher (unisex) ~ 2019,https://www.fragrantica.com/perfume/Cher/Eau-de-Couture-55325.html,1,4,2019,413
Jil Sander No. 4 Jil Sander (female) ~ 1990,https://www.fragrantica.com/perfume/Jil-Sander/Jil-Sander-No-4-1745.html,1,4,1990,414
Passion for Men Elizabeth Taylor (male) ~ 1989,https://www.fragrantica.com/perfume/Elizabeth-Taylor/Passion-for-Men-1710.html,10,23,1989,415
Dries Van Noten par Frederic Malle Frederic Malle (unisex) ~ 2013,https://www.fragrantica.com/perfume/Frederic-Malle/Dries-Van-Noten-par-Frederic-Malle-17481.html,6,15,2013,416
Lothair Penhaligon's (unisex) ~ 2014,https://www.fragrantica.com/perfume/Penhaligon-s/Lothair-27039.html,4,11,2014,417
Le 3e Homme de Caron Caron (male) ~ 1985,https://www.fragrantica.com/perfume/Caron/Le-3e-Homme-de-Caron-7421.html,4,11,1985,418
Splendida Tubereuse Mystique Bvlgari (female) ~ 2019,https://www.fragrantica.com/perfume/Bvlgari/Splendida-Tubereuse-Mystique-55838.html,8,19,2019,419
Dirty Coconut Heretic Parfum (unisex) ~ 2021,https://www.fragrantica.com/perfume/Heretic-Parfum/Dirty-Coconut-67941.html,3,9,2021,420
Gentleman Eau de Toilette Intense Givenchy (male) ~ 2021,https://www.fragrantica.com/perfume/Givenchy/Gentleman-Eau-de-Toilette-Intense-65051.html,4,11,2021,421
Vinyle Yves Saint Laurent (unisex) ~ 2016,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Vinyle-40933.html,3,9,2016,422
Encens Suave Matiere Premiere (unisex) ~ 2019,https://www.fragrantica.com/perfume/Matiere-Premiere/Encens-Suave-59060.html,3,9,2019,423
Green Lover Lolita Lempicka (male) ~ 2019,https://www.fragrantica.com/perfume/Lolita-Lempicka/Green-Lover-55323.html,5,13,2019,424
Savage Vanilla Un Monde Nouveau (female) ~ 1993,https://www.fragrantica.com/perfume/Un-Monde-Nouveau/Savage-Vanilla-41686.html,1,5,1993,425
Enigma Pour Homme Roja Dove (male) ~ 2013,https://www.fragrantica.com/perfume/Roja-Dove/Enigma-Pour-Homme-20559.html,3,9,2013,426
Blossom Love Amouage (female) ~ 2017,https://www.fragrantica.com/perfume/Amouage/Blossom-Love-43476.html,4,11,2017,427
Manifesto Le Parfum Yves Saint Laurent (female) ~ 2015,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Manifesto-Le-Parfum-29917.html,3,9,2015,428
The Pride of Armaf For Women Armaf (female),https://www.fragrantica.com/perfume/Armaf/The-Pride-of-Armaf-For-Women-52256.html,2,7,0,429
Vanilla Cake Montale (unisex) ~ 2018,https://www.fragrantica.com/perfume/Montale/Vanilla-Cake-48948.html,2,7,2018,430
Vanilla Planifolia Chloé (female) ~ 2020,https://www.fragrantica.com/perfume/Chloe/Vanilla-Planifolia-63118.html,10,24,2020,431
Legend Night Montblanc (male) ~ 2017,https://www.fragrantica.com/perfume/Montblanc/Legend-Night-45692.html,9,22,2017,432
The Architects Club Arquiste (unisex) ~ 2014,https://www.fragrantica.com/perfume/Arquiste/The-Architects-Club-24721.html,7,18,2014,433
La Nuit de L’Orchidee Pierre Guillaume Paris (unisex) ~ 2020,https://www.fragrantica.com/perfume/Pierre-Guillaume-Paris/La-Nuit-de-L-Orchidee-60797.html,5,14,2020,434
Sketch Maison Violet (unisex) ~ 2018,https://www.fragrantica.com/perfume/Maison-Violet/Sketch-48514.html,5,14,2018,435
Virgile Sylvaine Delacourte (unisex) ~ 2018,https://www.fragrantica.com/perfume/Sylvaine-Delacourte/Virgile-49613.html,3,10,2018,436
Coco Vanilla by Alyssa Ashley Alyssa Ashley (female) ~ 2005,https://www.fragrantica.com/perfume/Alyssa-Ashley/Coco-Vanilla-by-Alyssa-Ashley-7977.html,5,14,2005,437
Utopia Vanilla Coco 21 Kayali Fragrances (unisex) ~ 2021,https://www.fragrantica.com/perfume/Kayali-Fragrances/Utopia-Vanilla-Coco-21-68220.html,7,18,2021,438
Ginger Biscuit Jo Malone London (female) ~ 2013,https://www.fragrantica.com/perfume/Jo-Malone-London/Ginger-Biscuit-17685.html,5,14,2013,439
Just Rock! for Him Zadig & Voltaire (male) ~ 2017,https://www.fragrantica.com/perfume/Zadig-Voltaire/Just-Rock-for-Him-45863.html,3,10,2017,440
Cioccolato Bottega Verde (unisex),https://www.fragrantica.com/perfume/Bottega-Verde/Cioccolato-38478.html,2,8,0,441
Coeur d'Ylang Comptoir Sud Pacifique (female) ~ 2016,https://www.fragrantica.com/perfume/Comptoir-Sud-Pacifique/Coeur-d-Ylang-37439.html,3,10,2016,442
Vangelis Sylvaine Delacourte (unisex) ~ 2018,https://www.fragrantica.com/perfume/Sylvaine-Delacourte/Vangelis-49612.html,2,8,2018,443
Vanille Tropicale Jeanne Arthes (female) ~ 2014,https://www.fragrantica.com/perfume/Jeanne-Arthes/Vanille-Tropicale-29270.html,3,10,2014,444
Adam Levine for Women Adam Levine (female) ~ 2013,https://www.fragrantica.com/perfume/Adam-Levine/Adam-Levine-for-Women-17490.html,6,16,2013,445
Accroche-Coeur Galimard (female),https://www.fragrantica.com/perfume/Galimard/Accroche-Coeur-22745.html,2,8,0,446
Madagascan Vanilla Zoha Aroma (unisex) ~ 2019,https://www.fragrantica.com/perfume/Zoha-Aroma/Madagascan-Vanilla-61549.html,1,6,2019,447
Vanilla Remix Victoria's Secret (female) ~ 2019,https://www.fragrantica.com/perfume/Victoria-s-Secret/Vanilla-Remix-56835.html,1,6,2019,448
Flower by Kenzo Kenzo (female) ~ 2000,https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-72.html,2,8,2000,449
Flower by Kenzo Le Parfum Kenzo (female) ~ 2003,https://www.fragrantica.com/perfume/Kenzo/Flower-by-Kenzo-Le-Parfum-73.html,1,6,2003,450
Mon Guerlain Bloom of Rose Eau de Parfum Guerlain (female) ~ 2020,https://www.fragrantica.com/perfume/Guerlain/Mon-Guerlain-Bloom-of-Rose-Eau-de-Parfum-59567.html,1,6,2020,451
Dark is Night Henry Rose (unisex) ~ 2019,https://www.fragrantica.com/perfume/Henry-Rose/Dark-is-Night-54616.html,6,17,2019,452
Jasmine of Athens Theodoros Kalotinis (unisex) ~ 2021,https://www.fragrantica.com/perfume/Theodoros-Kalotinis/Jasmine-of-Athens-66737.html,8,21,2021,453
Sucre Noir Arte Profumi (female) ~ 2013,https://www.fragrantica.com/perfume/Arte-Profumi/Sucre-Noir-20786.html,5,15,2013,454
Glamour Secrets Black O Boticário (female) ~ 2010,https://www.fragrantica.com/perfume/O-Boticario/Glamour-Secrets-Black-8317.html,3,11,2010,455
Reb'l Fleur Love Always Rihanna (female) ~ 2018,https://www.fragrantica.com/perfume/Rihanna/Reb-l-Fleur-Love-Always-50534.html,6,17,2018,456
Dream Sea Lorenzo Pazzaglia (unisex) ~ 2021,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Dream-Sea-69657.html,3,11,2021,457
Carbonara Lorenzo Pazzaglia (unisex) ~ 2020,https://www.fragrantica.com/perfume/Lorenzo-Pazzaglia/Carbonara-69654.html,3,11,2020,458
Gravitas Pour Homme Naughton & Wilson (male) ~ 2020,https://www.fragrantica.com/perfume/Naughton-Wilson/Gravitas-Pour-Homme-61015.html,3,11,2020,459
Måd ånd fragrances (unisex) ~ 2021,https://www.fragrantica.com/perfume/aand-fragrances/Maad-66073.html,2,9,2021,460
Orchid Leather Van Cleef & Arpels (unisex) ~ 2021,https://www.fragrantica.com/perfume/Van-Cleef-Arpels/Orchid-Leather-65992.html,3,11,2021,461
Teatro Olfattivo Di Parma: Sipario Hilde Soliani (unisex) ~ 2008,https://www.fragrantica.com/perfume/Hilde-Soliani/Teatro-Olfattivo-Di-Parma-Sipario-5556.html,2,9,2008,462
Hello Hello by Nah Cardoso Ciclo Cosméticos (female) ~ 2019,https://www.fragrantica.com/perfume/Ciclo-Cosmeticos/Hello-Hello-by-Nah-Cardoso-58358.html,1,7,2019,463
Sound of a Ricochet Floraïku (unisex) ~ 2017,https://www.fragrantica.com/perfume/Floraiku/Sound-of-a-Ricochet-46170.html,2,9,2017,464
Cuir Bourbon Elie Saab (unisex) ~ 2016,https://www.fragrantica.com/perfume/Elie-Saab/Cuir-Bourbon-40934.html,2,9,2016,465
Allure Homme Chanel (male) ~ 1999,https://www.fragrantica.com/perfume/Chanel/Allure-Homme-523.html,5,15,1999,466
