name,link,upvotes,downvotes,year,order
Eternity Parfum For Men Calvin Klein (male) ~ 2022,https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Parfum-For-Men-75798.html,24,40,2022,157
Vanilla Powder Matiere Premiere (unisex) ~ 2023,https://www.fragrantica.com/perfume/Matiere-Premiere/Vanilla-Powder-84933.html,20,32,2023,158
Patchouli Sauvage Houbigant (unisex) ~ 2023,https://www.fragrantica.com/perfume/Houbigant/Patchouli-Sauvage-81481.html,14,20,2023,159
Match Point Eau De Parfum Lacoste Fragrances (male) ~ 2022,https://www.fragrantica.com/perfume/Lacoste-Fragrances/Match-Point-Eau-De-Parfum-71660.html,8,8,2022,160
Majestic Green Zara (male) ~ 2023,https://www.fragrantica.com/perfume/Zara/Majestic-Green-79045.html,7,6,2023,161
Riviera Verbena Nicolai Parfumeur Createur (unisex) ~ 2022,https://www.fragrantica.com/perfume/Nicolai-Parfumeur-Createur/Riviera-Verbena-74677.html,25,43,2022,162
Amore Caffè Mancera (unisex) ~ 2023,https://www.fragrantica.com/perfume/Mancera/Amore-Caffe-87409.html,13,19,2023,163
Erba Gold Le Prestige (unisex) ~ 2023,https://www.fragrantica.com/perfume/Le-Prestige/Erba-Gold-82319.html,7,7,2023,164
Symposium Theodoros Kalotinis (unisex) ~ 2022,https://www.fragrantica.com/perfume/Theodoros-Kalotinis/Symposium-78289.html,11,16,2022,165
Fan Your Flames X Nishane (unisex) ~ 2023,https://www.fragrantica.com/perfume/Nishane/Fan-Your-Flames-X-80466.html,20,34,2023,166
Ambre des Abysses Houbigant (unisex) ~ 2023,https://www.fragrantica.com/perfume/Houbigant/Ambre-des-Abysses-81483.html,9,12,2023,167
Pistachio DS&Durga (unisex) ~ 2022,https://www.fragrantica.com/perfume/DS-Durga/Pistachio-72484.html,10,14,2022,168
Ambre Safrano BDK Parfums (unisex) ~ 2022,https://www.fragrantica.com/perfume/BDK-Parfums/Ambre-Safrano-77572.html,10,14,2022,169
Sogni Meo Fusciuni (unisex) ~ 2023,https://www.fragrantica.com/perfume/Meo-Fusciuni/Sogni-80086.html,4,2,2023,170
Crystal Saffron Matiere Premiere (unisex) ~ 2022,https://www.fragrantica.com/perfume/Matiere-Premiere/Crystal-Saffron-76131.html,4,2,2022,171
Zaharoff Signature AURUM Zaharoff (unisex) ~ 2023,https://www.fragrantica.com/perfume/Zaharoff/Zaharoff-Signature-AURUM-88125.html,31,57,2023,172
