name,link,upvotes,downvotes,year,order
Oud de Carthage Boucheron (unisex) ~ 2017,https://www.fragrantica.com/perfume/Boucheron/Oud-de-Carthage-44717.html,4,15,2017,644
Zara Homme Night Zara (male),https://www.fragrantica.com/perfume/Zara/Zara-Homme-Night-16607.html,2,11,0,645
MEXX Fresh Man Mexx (male) ~ 2011,https://www.fragrantica.com/perfume/Mexx/MEXX-Fresh-Man-13191.html,4,15,2011,646
Royal Oud Korloff Paris (unisex) ~ 2015,https://www.fragrantica.com/perfume/Korloff-Paris/Royal-Oud-32604.html,4,15,2015,647
Crystal Patchouli Crystal Parfum (unisex) ~ 2019,https://www.fragrantica.com/perfume/Crystal-Parfum/Crystal-Patchouli-55383.html,3,13,2019,648
Calum Calum Best (male) ~ 2006,https://www.fragrantica.com/perfume/Calum-Best/Calum-9887.html,3,13,2006,649
Mécanique Intuitive Les EAUX Primordiales (unisex) ~ 2016,https://www.fragrantica.com/perfume/Les-EAUX-Primordiales/Mecanique-Intuitive-37883.html,2,11,2016,650
Coty Musk for Men Coty (male) ~ 1974,https://www.fragrantica.com/perfume/Coty/Coty-Musk-for-Men-28599.html,2,11,1974,651
Solid Arabian Oud (male),https://www.fragrantica.com/perfume/Arabian-Oud/Solid-21709.html,1,9,0,652
CH Men Sport Carolina Herrera (male) ~ 2012,https://www.fragrantica.com/perfume/Carolina-Herrera/CH-Men-Sport-15633.html,3,13,2012,653
Reporter for Men Reporter (male) ~ 1978,https://www.fragrantica.com/perfume/Reporter/Reporter-for-Men-15351.html,5,18,1978,654
L'Homme Eau d'Ete Yves Saint Laurent (male) ~ 2008,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/L-Homme-Eau-d-Ete-2702.html,3,14,2008,655
Saturnalia Black Phoenix Alchemy Lab (unisex),https://www.fragrantica.com/perfume/Black-Phoenix-Alchemy-Lab/Saturnalia-15868.html,2,13,0,656
