name,link,upvotes,downvotes,year,order
Lineage Amouage (unisex) ~ 2023,https://www.fragrantica.com/perfume/Amouage/Lineage-78654.html,20,26,2023,142
Azzaro Chrome Aqua Azzaro (male) ~ 2019,https://www.fragrantica.com/perfume/Azzaro/Azzaro-Chrome-Aqua-55454.html,17,20,2019,143
Fleur de Peau Eau de Parfum Diptyque (unisex) ~ 2018,https://www.fragrantica.com/perfume/Diptyque/Fleur-de-Peau-Eau-de-Parfum-48681.html,18,22,2018,144
Acqua Essenziale Blu Salvatore Ferragamo (male) ~ 2014,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Acqua-Essenziale-Blu-24788.html,13,12,2014,145
Invictus Paco Rabanne (male) ~ 2013,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-18471.html,19,24,2013,146
CK IN2U for Him Calvin Klein (male) ~ 2007,https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-for-Him-933.html,16,19,2007,147
Curacao Bay Jacques Fath (unisex) ~ 2015,https://www.fragrantica.com/perfume/Jacques-Fath/Curacao-Bay-32571.html,17,21,2015,148
Luna Penhaligon's (unisex) ~ 2016,https://www.fragrantica.com/perfume/Penhaligon-s/Luna-38351.html,16,19,2016,149
Salt Air Skylar (unisex) ~ 2020,https://www.fragrantica.com/perfume/Skylar/Salt-Air-61016.html,15,17,2020,150
Escape Calvin Klein (female) ~ 1991,https://www.fragrantica.com/perfume/Calvin-Klein/Escape-271.html,16,19,1991,151
Eau de Rochas Homme Rochas (male) ~ 1993,https://www.fragrantica.com/perfume/Rochas/Eau-de-Rochas-Homme-5145.html,12,11,1993,152
Azure Lime Tom Ford (unisex) ~ 2010,https://www.fragrantica.com/perfume/Tom-Ford/Azure-Lime-8706.html,11,9,2010,153
Invictus Platinum Paco Rabanne (male) ~ 2022,https://www.fragrantica.com/perfume/Paco-Rabanne/Invictus-Platinum-72557.html,9,5,2022,154
Aqua Sextius Jul et Mad Paris (unisex) ~ 2014,https://www.fragrantica.com/perfume/Jul-et-Mad-Paris/Aqua-Sextius-24626.html,19,26,2014,155
Aqua Allegoria Forte Bosca Vanilla Guerlain (unisex) ~ 2023,https://www.fragrantica.com/perfume/Guerlain/Aqua-Allegoria-Forte-Bosca-Vanilla-83152.html,24,36,2023,156
Chrome Pure Azzaro (male) ~ 2017,https://www.fragrantica.com/perfume/Azzaro/Chrome-Pure-43131.html,18,24,2017,157
Nautica Nautica (male) ~ 1992,https://www.fragrantica.com/perfume/Nautica/Nautica-2479.html,14,16,1992,158
Oceani di Seta Salvatore Ferragamo (unisex) ~ 2021,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Oceani-di-Seta-66365.html,16,20,2021,159
Détour Noir Al Haramain Perfumes (unisex) ~ 2021,https://www.fragrantica.com/perfume/Al-Haramain-Perfumes/Detour-Noir-70748.html,22,32,2021,160
Sel d'Argent BDK Parfums (unisex) ~ 2020,https://www.fragrantica.com/perfume/BDK-Parfums/Sel-d-Argent-61926.html,14,16,2020,161
Musk Therapy Initio Parfums Prives (unisex) ~ 2021,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Musk-Therapy-66097.html,15,18,2021,162
Uomo Salvatore Ferragamo Urban Feel Salvatore Ferragamo (male) ~ 2019,https://www.fragrantica.com/perfume/Salvatore-Ferragamo/Uomo-Salvatore-Ferragamo-Urban-Feel-55367.html,12,12,2019,163
Club de Nuit Sillage Armaf (unisex) ~ 2020,https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Sillage-64105.html,10,8,2020,164
